nameOfIssuer,sprice,sshPrnamt
EL PASO ELEC CO,46.7672193294,185707
EL POLLO LOCO HLDGS INC,12.5786163522,27984
ELBIT SYS LTD,95.8283671037,58730
ELDORADO GOLD CORP NEW,3.93000808322,2213227
ELDORADO RESORTS INC,14.062869298,143854
ELECTRO SCIENTIFIC INDS,5.64446818889,43051
ELECTROMED INC,4.58691130194,18749
ELECTRONIC ARTS INC,85.3997399803,4336594
ELECTRONICS FOR IMAGING INC,48.9200446504,2768170
ELEPHANT TALK COMM CORP,0.173172167769,28873
ELLIE MAE INC,105.300204353,308290
ELLINGTON RESIDENTIAL MTG RE,12.949751861,12896
ELLIS PERRY INTL INC,19.2796783986,134079
EMBRAER S A,17.2600367926,277230
EMCOR GROUP INC,59.6199671959,1680276
EMCORE CORP,5.72693952352,26192
EMERGE ENERGY SVCS LP,13.0402958219,948138
EMERGENT BIOSOLUTIONS INC,31.5303884862,835448
EMERGENT CAP INC,2.94515641169,12563
EMERSON ELEC CO,54.5096521264,2518875
EMPIRE DIST ELEC CO,34.1402890861,174896
EMPIRE ST RLTY TR INC,20.9495882836,812331
EMPLOYERS HOLDINGS INC,29.8470277542,20069
EMPRESA DIST Y COMERCIAL NOR,19.8023450339,135691
EMPRESA NACIONAL DE ELCTRCID,19.8377761844,330531
ENABLE MIDSTREAM PARTNERS LP,15.2472448214,69324
ENANTA PHARMACEUTICALS INC,26.5874699477,21213
ENBRIDGE ENERGY MANAGEMENT L,25.4403023711,546613
ENBRIDGE ENERGY PARTNERS L P,25.4295896176,2779164
ENBRIDGE INC,44.2298732519,4891513
ENCANA CORP,10.4700023195,12519768
ENCORE CAP GROUP INC,22.4945761809,26273
ENCORE WIRE CORP,36.7747207845,14684
ENDO INTL PLC,20.1494018527,1314977
ENDOCHOICE HLDGS INC,7.97974600985,1815346
ENDOCYTE INC,3.09214594929,51744
ENDOLOGIX INC,12.8000969259,1667253
ENDURANCE INTL GROUP HLDGS I,8.74999617974,15378521
ENDURANCE SPECIALTY HLDGS LT,65.450117122,2308277
ENDURO RTY TR,3.54007154049,135308
ENERGEN CORP,57.7204738654,748989
ENERGIZER HLDGS INC NEW,49.9579313763,347052
ENERGOUS CORP,19.6152857195,81671
ENERGY FOCUS INC,4.90433100781,14477
ENERGY FUELS INC,1.59358171228,72792
ENERGY RECOVERY INC,15.9850103932,34157
ENERGY TRANSFER EQUITY L P,16.7899981811,50980887
ENERGY TRANSFER PRTNRS L P,37.0000060511,19170132
ENERNOC INC,5.41698910649,67196
ENERPLUS CORP,6.41170861234,189809
ENERSIS AMERICAS S A,8.19031023677,808028
ENERSIS CHILE SA,4.75643382353,43520
ENERSYS,69.1932609925,187446
ENGILITY HLDGS INC NEW,31.4970848974,100168
ENI S P A,28.8703141567,275404
ENLINK MIDSTREAM LLC,16.7503363192,121908
ENLINK MIDSTREAM PARTNERS LP,17.7105665173,389485
ENNIS INC,16.8490917559,429400
ENOVA INTL INC,9.68365665018,63096
ENPHASE ENERGY INC,1.18048050545,60145
ENPRO INDS INC,56.8117473859,26491
ENSCO PLC,8.50022408506,1932302
ENSERVCO CORP,0.614533722538,13018
ENSIGN GROUP INC,20.1288612685,43768
ENSTAR GROUP LIMITED,164.468111125,449765
ENSYNC INC,0.991510193964,48411
ENTEGRIS INC,17.4199339844,4301107
ENTERCOM COMMUNICATIONS CORP,12.9402353448,241263
ENTERGY CORP NEW,76.7296341687,1774725
ENTEROMEDICS INC,0.12445937957,32139
ENTERPRISE FINL SVCS CORP,31.2572569783,21531
ENTERPRISE PRODS PARTNERS L,27.629997979,36026387
ENTERTAINMENT GAMING ASIA IN,1.87828700225,13310
ENTRAVISION COMMUNICATIONS C,7.6328719853,53322
ENVESTNET INC,36.4485237552,188485
ENVISION HEALTHCARE HLDGS IN,22.2701093187,1405157
ENVIVA PARTNERS LP,26.9897212688,1086710
ENZO BIOCHEM INC,5.09371180831,112099
ENZYMOTEC LTD,6.9997207094,916608
EOG RES INC,96.7094320821,1910734
EP ENERGY CORP,4.37938879594,690964
EPAM SYS INC,69.3124613249,298965
EPIQ SYS INC,16.4997693289,36849
EPIZYME INC,9.81947600875,23321
EPLUS INC,94.4179714091,29380
EPR PPTYS,78.7397326476,2168524
EQT CORP,72.6195801661,1142309
EQT GP HLDGS LP,25.0699569017,3789476
EQT MIDSTREAM PARTNERS LP,76.1900525947,3867119
EQUIFAX INC,134.580842754,641919
EQUINIX INC,360.249983389,1354490
EQUITY BANCSHARES INC,25.9324310363,19358
EQUITY COMWLTH,30.2200892029,2302839
EQUITY LIFESTYLE PPTYS INC,77.1791999977,690173
EQUITY ONE,30.6102654389,680458
EQUITY RESIDENTIAL,64.3298063654,2509521
ERA GROUP INC,8.05373975225,27689
ERICKSON INC,0.667913438418,14972
ERICSSON,7.21011450002,953799
ERIE INDTY CO,102.068807864,26247
ERIN ENERGY CORP,2.35120596911,115260
EROS INTL PLC,15.3218585215,30153
ESCO TECHNOLOGIES INC,46.4212504271,23416
ESPERION THERAPEUTICS INC NE,13.8570451712,49722
ESSENDANT INC,20.5233099296,87023
ESSENT GROUP LTD,26.6099490556,2800306
ESSEX PPTY TR INC,222.698141767,248408
ESTERLINE TECHNOLOGIES CORP,76.0399788648,853551
ETF MANAGERS TR,27.8970377776,102018
ETF SER SOLUTIONS,26.7829336655,44954
ETFIS SER TR I,22.65,100000
ETFS TR,23.9917849141,10712
ETHAN ALLEN INTERIORS INC,31.2716515511,128455
ETSY INC,14.2805623062,551799
EURONAV NV ANTWERPEN,7.63011588296,1198278
EURONET WORLDWIDE INC,81.8303617438,261981
EV ENERGY PARTNERS LP,2.42265179428,19813
EVERBANK FINL CORP,19.3597325618,2830411
EVERBRIDGE INC,16.8599391397,182385
EVERCORE PARTNERS INC,51.510015261,627742
EVEREST RE GROUP LTD,189.968312853,388170
EVERI HLDGS INC,2.47296855145,131421
EVERSOURCE ENERGY,54.1793759354,1055660
EVERTEC INC,16.7770226784,183346
EVERYDAY HEALTH INC,7.68787238132,130075
EVINE LIVE INC,2.29017713973,265045
EVOGENE LTD,6.37990029977,481042
EVOLENT HEALTH INC,24.6197831061,490378
EVOLUTION PETROLEUM CORP,6.30999530107,14897
EXACT SCIENCES CORP,18.5698676108,898714
EXACTECH INC,27.0283229973,62564
EXAR CORP,9.30895672593,166936
EXCO RESOURCES INC,1.06887343719,268507
EXELIXIS INC,12.7898505932,7158645
EXELON CORP,33.9741589883,4513136
EXETER RES CORP,1.28168612931,14044
EXFO INC,3.71784454067,179674
EXLSERVICE HOLDINGS INC,49.8401133123,161677
EXONE CO,15.2165258548,22607
EXPEDIA INC DEL,116.719763143,2825674
EXPEDITORS INTL WASH INC,51.5199242723,2011416
EXPONENT INC,51.0742555597,26530
EXPRESS INC,11.7895230282,511980
EXPRESS SCRIPTS HLDG CO,70.5297977808,1962277
EXTENDED STAY AMER INC,14.1996599721,1329891
EXTERRAN CORP,15.6777453046,88278
EXTRA SPACE STORAGE INC,79.4097201533,755235
EXTREME NETWORKS INC,4.49028499162,406433
EXXON MOBIL CORP,87.2798955564,16703377
EZCORP INC,11.0576886789,264974
F M C CORP,48.3396893385,2555064
F5 NETWORKS INC,124.640440992,997750
FABRINET,44.5916210036,92708
FACEBOOK INC,128.27006079,11662589
FACTSET RESH SYS INC,162.100045934,622634
FAIR ISAAC CORP,124.591953749,272947
FAIRMOUNT SANTROL HLDGS INC,8.47949025331,306976
FAIRPOINT COMMUNICATIONS INC,15.0294963913,62211
FANG HLDGS LTD,4.48995988172,10049533
FARMER BROS CO,35.6020942408,6685
FARMERS NATL BANC CORP,10.7930549038,21310
FARO TECHNOLOGIES INC,35.9433800889,46768
FASTENAL CO,41.7797080703,1520092
FATE THERAPEUTICS INC,3.13408814976,35417
FB FINL CORP,20.1871657754,29920
FBL FINL GROUP INC,63.9776185938,32527
FCB FINL HLDGS INC,38.4301276225,390605
FEDERAL AGRIC MTG CORP,41.1745466439,82551
FEDERAL MOGUL HOLDINGS CORP,9.59603776505,12922
FEDERAL REALTY INVT TR,153.929604317,1158679
FEDERAL SIGNAL CORP,13.2559684144,108404
FEDERATED INVS INC PA,29.6302232765,623890
FEDERATED NATL HLDG CO,18.7176423736,17577
FEDEX CORP,174.679724421,1580670
FELCOR LODGING TR INC,6.42970192561,1182792
FEMALE HEALTH CO,1.248049922,16025
FENIX PTS INC,3.9411853873,13194
FERRARI N V,51.8698970367,1050860
FERRELLGAS PARTNERS L.P.,11.6421945076,195324
FERRO CORP,13.8106942448,323445
FERROGLOBE PLC,9.03116821813,673667
FIAT CHRYSLER AUTOMOBILES N,8.35443048218,2471503
FIBRIA CELULOSE S A,7.07114014936,312538
FIBROCELL SCIENCE INC,0.720751277214,141519
FIBROGEN INC,20.6960416936,139302
FIDELITY,28.9315644868,840397
FIDELITY & GTY LIFE,23.1886144911,208335
FIDELITY COMWLTH TR,208.902344757,15524
FIDELITY NATIONAL FINANCIAL,35.6712062112,1348006
FIDELITY NATL INFORMATION SV,77.0299810154,5704610
FIDELITY SOUTHERN CORP NEW,18.3977356633,16252
FIDUS INVT CORP,15.7161373947,12344
FIESTA RESTAURANT GROUP INC,24.0011963213,240738
FIFTH STR SR FLOATNG RATE CO,8.57480780603,16910
FIFTH STREET FINANCE CORP,5.810115379,3983914
FIFTH THIRD BANCORP,20.4600381724,8123152
FINANCIAL ENGINES INC,29.7101112093,42982
FINANCIAL INSTNS INC,27.0948794467,21111
FINISAR CORP,29.7993302218,948075
FINISH LINE INC,23.0801810138,434442
FIREEYE INC,14.7298227163,1072518
FIRST AMERN FINL CORP,39.2800317108,895595
FIRST BANCORP N C,19.7887119469,44773
FIRST BANCORP P R,5.19935896663,165982
FIRST BANK WILLIAMSTOWN NJ,8.40411265087,11185
FIRST BUSEY CORP,22.6029403151,170730
FIRST COMWLTH FINL CORP PA,10.0901854424,226755
FIRST CTZNS BANCSHARES INC N,293.837591363,14913
FIRST DATA CORP NEW,13.1599967298,4256612
FIRST DEFIANCE FINL CORP,44.6162998215,15129
FIRST FINANCIAL NORTHWEST IN,14.1690474129,34653
FIRST FINL BANCORP OH,21.8363697618,192935
FIRST FINL BANKSHARES,36.4396366231,1490904
FIRST FINL CORP IND,40.6798151178,34833
FIRST HORIZON NATL CORP,15.2300009455,2072948
FIRST INDUSTRIAL REALTY TRUS,28.2198054791,1162446
FIRST INTST BANCSYSTEM INC,31.4988018861,51748
FIRST LONG IS CORP,33.1502513927,434778
FIRST MAJESTIC SILVER CORP,10.3002791206,1670246
FIRST MERCHANTS CORP,26.7497825318,1673808
FIRST MID ILL BANCSHARES INC,27.2415272415,18648
FIRST MIDWEST BANCORP DEL,19.3602916388,2304769
FIRST NBC BK HLDG CO,9.42531744993,15278
FIRST POTOMAC RLTY TR,9.15254793801,121824
FIRST REP BK SAN FRANCISCO C,77.1099736101,2355065
FIRST SOLAR INC,39.4904209884,1024375
FIRST SOUTH BANCORP INC VA,9.93863970271,23142
FIRST TR EXCH TRADED FD III,52.8767123288,14600
FIRST TR EXCH TRD ALPHA FD I,26.0757447464,51964
FIRST TR EXCHANG TRADED FD I,53.9473969514,46119
FIRST TR EXCHANGE TRADED FD,36.9497335296,2653578
FIRST TR EXCNGE TRD ALPHADEX,30.1523158222,48255
FIRST TR ISE CHINDIA INDEX F,30.3732900533,8626
FIRST TR ISE WATER INDEX FD,37.760045597,7018
FIRST TR LRG CP GRWTH ALPHAD,50.5006339906,434549
FIRST TR LRGE CP CORE ALPHA,46.783625731,10773
FIRST TR MULTI CAP VALUE ALP,52.9124760009,56773
FIRST TR MULTI CP VAL ALPHA,45.5446748981,82205
FIRST TR NAS100 EQ WEIGHTED,45.7646417192,104513
FIRST TR NASDAQ100 TECH INDE,50.9071377417,50268
FIRST TR S&P REIT INDEX FD,24.2101882312,205492
FIRST TR SML CP CORE ALPHA F,49.8137693551,85378
FIRST TR SR FLG RTE INCM FD,13.6615763884,29206
FIRST TR US IPO INDEX FD,54.3035961415,48413
FIRST TR VALUE LINE DIVID IN,27.0126447558,39463
FIRSTCASH INC,47.0817632109,91288
FIRSTENERGY CORP,33.080021268,9635151
FIRSTSERVICE CORP NEW,46.6866251315,37077
FISERV INC,99.4704089835,1160707
FITBIT INC,14.8398438664,839025
FIVE BELOW INC,40.289700407,2181426
FIVE PRIME THERAPEUTICS INC,52.4900970731,654352
FIVE STAR QUALITY CARE INC,1.90587890339,40926
FIVE9 INC,15.6825745521,213039
FLAGSTAR BANCORP INC,27.7550302185,147757
FLAMEL TECHNOLOGIES SA,12.3948649845,31626
FLEETCOR TECHNOLOGIES INC,173.730156568,1615396
FLEETMATICS GROUP PLC,59.9789869179,763334
FLEX LTD,13.6200151455,7569228
FLEXION THERAPEUTICS INC,19.5281702953,32978
FLEXSHARES TR,37.8552760536,48976
FLEXSTEEL INDS INC,51.7427722237,7402
FLIR SYS INC,31.4208585876,350436
FLOTEK INDS INC DEL,14.5470120723,63037
FLOWERS FOODS INC,15.120391208,886485
FLOWSERVE CORP,48.2401626508,625143
FLUIDIGM CORP DEL,8.0104135376,139818
FLUOR CORP NEW,51.3202888197,1441730
FLUSHING FINL CORP,23.7205003047,1225733
FMC TECHNOLOGIES INC,29.6700711319,5372552
FNB CORP PA,12.300036167,1841458
FOAMIX PHARMACEUTICALS LTD,9.26926159529,28697
FOMENTO ECONOMICO MEXICANO S,92.0408981171,1042982
FOOT LOCKER INC,67.7197742209,2221109
FORBES ENERGY SVCS LTD,0.149242593836,26802
FORD MTR CO DEL,12.0700290698,31806220
FOREST CITY RLTY TR INC,23.1298188155,2017612
FORESTAR GROUP INC,11.7105306644,90773
FORM HLDGS CORP,2.70845424647,15507
FORMFACTOR INC,10.8503993689,550118
FORRESTER RESH INC,38.9089037571,9715
FORTINET INC,36.9278391105,441943
FORTIVE CORP,50.8998948135,2427117
FORTRESS BIOTECH INC,2.95652977318,21647
FORTRESS INVESTMENT GROUP LL,4.93982305788,794158
FORTRESS TRANS INFRST INVS L,12.5177697046,25324
FORTUNA SILVER MINES INC,7.24036437636,343491
FORTUNE BRANDS HOME & SEC IN,58.0999651009,2968556
FORUM ENERGY TECHNOLOGIES IN,19.8614925554,395791
FORWARD AIR CORP,43.2592769355,1022509
FOSSIL GROUP INC,27.7705848469,189229
FOSTER L B CO,12.0209195223,12811
FOUNDATION MEDICINE INC,23.3533204094,22181
FOUR CORNERS PPTY TR INC,21.3266797492,219631
FOX FACTORY HLDG CORP,22.9495571814,25970
FQF TR,21.4354739524,11383
FRANCESCAS HLDGS CORP,15.4321454616,330479
FRANCO NEVADA CORP,69.8690743619,277333
FRANKLIN COVEY CO,17.8125371714,33628
FRANKLIN ELEC INC,40.7226368981,30278
FRANKLIN FINL NETWORK INC,37.4060020697,72475
FRANKLIN RES INC,35.569967764,2872873
FRANKLIN STREET PPTYS CORP,12.6035340235,214543
FRANKS INTL N V,13.0052910053,94500
FREDS INC,9.06020786145,122293
FREEPORT-MCMORAN INC,10.8600431974,16210709
FREIGHTCAR AMER INC,14.3769968051,13146
FRESENIUS MED CARE AG&CO KGA,43.7659316627,215373
FRESH DEL MONTE PRODUCE INC,59.900514446,282051
FRONTIER COMMUNICATIONS CORP,4.16009150707,9504839
FRONTLINE LTD,7.16774334035,165324
FS INVT CORP,9.46848493634,282833
FTD COS INC,20.5714024345,174903
FTI CONSULTING INC,44.5613550469,557501
FUEL TECH INC,1.38783749685,15852
FUELCELL ENERGY INC,5.42389853138,11984
FULGENT GENETICS INC,9.2380952381,21000
FULING GLOBAL INC,2.3645320197,10150
FULL HOUSE RESORTS INC,1.77871020706,21926
FULLER H B CO,46.4680055385,337996
FULTON FINL CORP PA,14.5194633469,1359761
FUSION TELECOMM INTL INC,1.66711723889,22194
FUTUREFUEL CORPORATION,11.2829185794,41390
FXCM INC,8.75410926015,27073
G & K SVCS INC,95.488070553,114297
G-III APPAREL GROUP LTD,29.151312618,611945
GAIA INC NEW,7.19854907167,160449
GAIN CAP HLDGS INC,6.17461820277,24293
GALAPAGOS NV,64.6613994705,289338
GALECTIN THERAPEUTICS INC,1.12055896118,15171
GALENA BIOPHARMA INC,0.350418022895,1472527
GALLAGHER ARTHUR J & CO,50.8696909888,2889992
GAMCO INVESTORS INC,28.4769895754,23598
GAMESTOP CORP NEW,27.5897953732,1295334
GAMING & LEISURE PPTYS INC,33.4501005845,4371945
GANNETT CO INC,11.6400317488,835307
GAP INC DEL,22.2399758061,4060526
GARMIN LTD,48.1104511051,1203356
GARTNER INC,88.4492556958,392044
GASLOG LTD,14.5474485517,31002
GASLOG PARTNERS LP,21.8218036943,11044
GASTAR EXPL INC NEW,0.847860437034,155686
GATX CORP,44.5479702081,135876
GAZIT GLOBE LTD,10.3410983933,297744
GCP APPLIED TECHNOLOGIES INC,28.3194586009,386554
GEE GROUP INC,5.23174240803,42051
GEMPHIRE THERAPEUTICS INC,10.9207138418,33789
GENCO SHIPPING & TRADING LTD,4.61077384154,13013
GENCOR INDS INC,12.0126166029,14901
GENER8 MARITIME INC,5.1211040986,174767
GENERAC HLDGS INC,36.3008107272,552467
GENERAL CABLE CORP DEL NEW,14.9805285671,276559
GENERAL COMMUNICATION INC,13.7502069223,283923
GENERAL DYNAMICS CORP,155.160197787,1065589
GENERAL ELECTRIC CO,29.6200253061,41400336
GENERAL FIN CORP DEL,4.48205247092,25881
GENERAL GROWTH PPTYS INC NEW,27.599871852,2871680
GENERAL MLS INC,63.8802260147,2172425
GENERAL MOLY INC,0.280062360552,107119
GENERAL MTRS CO,31.7700384842,25646900
GENESCO INC,54.455566905,122375
GENESEE & WYO INC,68.9493355619,603066
GENESIS ENERGY L P,37.9701001385,3634465
GENESIS HEALTHCARE INC,2.67474278598,70661
GENIE ENERGY LTD,5.89632298747,12211
GENMARK DIAGNOSTICS INC,11.7978791496,231228
GENOCEA BIOSCIENCES INC,5.12860564407,38412
GENOMIC HEALTH INC,28.9221927601,171218
GENPACT LIMITED,23.9501200134,1578990
GENTEX CORP,17.5599455213,1345847
GENTHERM INC,31.4200867902,217536
GENUINE PARTS CO,100.450340374,1002575
GENVEC INC,0.465766185375,34352
GENWORTH FINL INC,4.95998077774,8839752
GEO GROUP INC NEW,23.7798536021,407656
GERDAU S A,2.71895695632,463413
GERMAN AMERN BANCORP INC,38.9723222043,8057
GERON CORP,2.26125752737,164068
GETTY RLTY CORP NEW,23.9376541099,55561
GEVO INC,0.492222878519,10158
GIBRALTAR INDS INC,37.1502381089,991353
GIGA TRONICS INC,0.928580079939,24769
GIGAMON INC,54.7994190524,363544
GIGPEAK INC,2.35008996438,27233
GILDAN ACTIVEWEAR INC,27.9509551447,130085
GILEAD SCIENCES INC,79.1201152376,5457942
GLACIER BANCORP INC NEW,28.5202778484,2038234
GLADSTONE CAPITAL CORP,8.12956494125,31490
GLADSTONE COML CORP,18.6145346366,23530
GLADSTONE INVT CORP,8.88696065945,71453
GLATFELTER,21.6803543082,137959
GLAUKOS CORP,37.7378776476,120913
GLAXOSMITHKLINE PLC,43.1296215813,3244290
GLOBAL BRASS & COPPR HLDGS I,28.8943361027,138297
GLOBAL EAGLE ENTMT INC,8.30926332549,415801
GLOBAL INDEMNITY PLC,29.7489479031,6891
GLOBAL MED REIT INC,9.7593911122,32584
GLOBAL NET LEASE INC,8.15320192546,76657
GLOBAL PARTNERS LP,16.1401149895,740763
GLOBAL PMTS INC,76.7596920195,2195853
GLOBAL X FDS,21.666950183,158721
GLOBALSCAPE INC,3.52775164628,12756
GLOBALSTAR INC,1.21012772088,1049476
GLOBANT S A,42.1528039142,10628
GLOBUS MED INC,22.5745454545,206250
GLOWPOINT INC,0.278316606224,118570
GLU MOBILE INC,2.24524835809,83287
GMS INC,22.2301044959,318577
GNC HLDGS INC,20.4184024383,506259
GODADDY INC,34.5304745817,1430881
GOGO INC,11.0392221369,82071
GOL LINHAS AEREAS INTLG S A,18.9432781046,37058
GOLAR LNG LTD BERMUDA,21.199748509,3344851
GOLAR LNG PARTNERS LP,19.6289614691,557085
GOLD FIELDS LTD NEW,4.84994819202,4494481
GOLD RESOURCE CORP,7.41683638832,58920
GOLDCORP INC NEW,16.5198803689,3717763
GOLDEN MINERALS CO,0.7688505684,18209
GOLDEN OCEAN GROUP LTD,4.04869682571,106701
GOLDEN STAR RES LTD CDA,0.839705188989,1181367
GOLDMAN SACHS BDC INC,21.7699805958,6483653
GOLDMAN SACHS ETF TR,28.7671264513,16454372
GOLDMAN SACHS GROUP INC,21.4972087635,629291
GOLDMAN SACHS MLP ENERGY REN,7.27509315668,16907
GOLUB CAP BDC INC,18.5703406564,657877
GOODYEAR TIRE & RUBR CO,32.3001266195,1563740
GOPRO INC,16.6804060929,269298
GORMAN RUPP CO,25.6018989488,35388
GOVERNMENT PPTYS INCOME TR,22.6188173083,186084
GPO AEROPORTUARIO DEL PAC SA,94.9569050595,60796
GRACE W R & CO DEL NEW,73.7999304867,932196
GRACO INC,74.0019904899,180860
GRAHAM CORP,19.1111396139,15593
GRAHAM HLDGS CO,481.388253242,26220
GRAINGER W W INC,224.839751211,378474
GRAMERCY PPTY TR,9.64004678334,6570715
GRAN TIERRA ENERGY INC,3.01279586483,205457
GRAND CANYON ED INC,40.3901070358,340727
GRANITE CONSTR INC,49.7377972889,192027
GRANITE REAL ESTATE INVT TR,30.6613745789,293268
GRAPHIC PACKAGING HLDG CO,13.9900709527,5078030
GRAY TELEVISION INC,10.3586537649,153881
GREAT AJAX CORP,13.672637982,17919
GREAT LAKES DREDGE & DOCK CO,3.52553167292,17586
GREAT PANTHER SILVER LTD,1.35876665796,38270
GREAT PLAINS ENERGY INC,27.2901406292,5428957
GREAT SOUTHN BANCORP INC,40.7122136641,19994
GREAT WESTN BANCORP INC,33.3198457578,2108113
GREEN BANCORP INC,10.970464135,10665
GREEN DOT CORP,23.0618010011,60533
GREEN PLAINS INC,26.1972832789,216511
GREENBRIER COS INC,35.2963306327,74427
GREENHILL & CO INC,23.5723820281,68173
GREENLIGHT CAPITAL RE LTD,20.4412280939,259231
GREIF INC,49.5833490442,79563
GRIDSUM HLDG INC,16.8499304454,2257220
GRIFFON CORP,17.0099600105,5832524
GRIFOLS S A,15.9706516231,1014298
GROUP 1 AUTOMOTIVE INC,63.8830553482,230468
GROUPE CGI INC,47.6293007138,246151
GROUPON INC,5.15023006437,2441056
GRUBHUB INC,42.9993777225,96420
GRUPO AEROPORTUARIO CTR NORT,47.0457174686,23339
GRUPO AEROPORTUARIO DEL SURE,146.390752566,24742
GRUPO AVAL ACCIONES Y VALORE,8.8295338118,393339
GRUPO FINANCIERO GALICIA S A,31.1100201659,737383
GRUPO FINANCIERO SANTANDER M,8.80062196198,285548
GRUPO SUPERVIELLE S A,14.8095778196,1125893
GRUPO TELEVISA SA,25.690060512,12772177
GS FIN CORP,16.0004155952,307992
GSI TECHNOLOGY,4.72079011119,16099
GSV CAP CORP,4.72057408595,299328
GTX INC DEL,0.789144873846,45619
GUESS INC,14.6101590803,605606
GUIDANCE SOFTWARE INC,5.97046192521,38188
GUIDEWIRE SOFTWARE INC,59.9795465537,541718
GULF ISLAND FABRICATION INC,9.19458391132,81461
GULFMARK OFFSHORE INC,1.68270997134,136090
GULFPORT ENERGY CORP,28.251064091,700363
GW PHARMACEUTICALS PLC,132.724526229,87384
H & E EQUIPMENT SERVICES INC,16.7604211741,277320
HACKETT GROUP INC,16.517235376,91904
HAEMONETICS CORP,36.2102239576,222810
HAIN CELESTIAL GROUP INC,35.5802801394,1418651
HALCON RES CORP,9.37965260546,20150
HALLADOR ENERGY COMPANY,7.8721316967,41793
HALLIBURTON CO,44.8798771214,3576213
HALLMARK FINL SVCS INC    EC,10.3121672365,17843
HALOZYME THERAPEUTICS INC,12.0806499137,142542
HALYARD HEALTH INC,34.6610913565,570611
HANCOCK HLDG CO,32.42954302,473303
HANESBRANDS INC,25.2503146244,2563374
HANMI FINL CORP,26.3366984483,85584
HANNON ARMSTRONG SUST INFR C,23.37604786,27079
HANOVER INS GROUP INC,75.4200953052,334924
HANWHA Q CELL CO LTD,11.24096708,11209
HARBORONE BANCORP INC,15.7523556275,34598
HARDINGE INC,11.1315938741,28208
HARLEY DAVIDSON INC,52.5893003476,927432
HARMAN INTL INDS INC,84.4496076946,339149
HARMONIC INC,5.92214083176,67712
HARMONY GOLD MNG LTD,3.4904089391,1619581
HARRIS & HARRIS GROUP INC,1.3610888711,12490
HARRIS CORP DEL,91.608549857,486090
HARSCO CORP,9.93033112287,89423
HARTE-HANKS INC,1.62168477626,213975
HARTFORD FINL SVCS GROUP INC,42.8198015012,6614650
HARVARD BIOSCIENCE INC,2.71580989331,15465
HARVEST NATURAL RESOURCES IN,0.817728350642,24458
HASBRO INC,79.3290750616,728308
HAVERTY FURNITURE INC,20.0391877449,33684
HAWAIIAN ELEC INDUSTRIES,29.8506609863,875056
HAWAIIAN HOLDINGS INC,48.5999670051,400062
HAWAIIAN TELCOM HOLDCO INC,22.3681705692,10506
HAWKINS INC,43.3329354184,8377
HAYNES INTERNATIONAL INC,37.1043627032,18704
HC2 HLDGS INC,5.46007876835,11172
HCA HOLDINGS INC,75.6297452286,911837
HCI GROUP INC,30.3864948912,11255
HCP INC,37.9499416436,6313791
HD SUPPLY HLDGS INC,31.9799981939,952314
HDFC BANK LTD,71.8893504662,785471
HEADWATERS INC,16.9215933139,373310
HEALTH INS INNOVATIONS INC,5.25034464553,68186
HEALTHCARE RLTY TR,34.0597014127,1869805
HEALTHCARE SVCS GRP INC,39.5804975922,1486237
HEALTHCARE TR AMER INC,32.6206422521,301159
HEALTHEQUITY INC,37.8472627918,333789
HEALTHSOUTH CORP,40.5694902381,1158580
HEALTHSTREAM INC,27.6039925498,20939
HEALTHWAYS INC,26.4595114981,165158
HEARTLAND EXPRESS INC,18.8749778655,152477
HEARTLAND FINL USA INC,36.0626497966,17941
HEAT BIOLOGICS INC,1.37528259231,53080
HECLA MNG CO,5.69997493333,7894947
HEICO CORP NEW,66.2955243045,227406
HEIDRICK & STRUGGLES INTL IN,18.5533485674,113780
HELEN OF TROY CORP LTD,86.1689703857,286855
HELIX ENERGY SOLUTIONS GRP I,8.12876110421,314070
HELMERICH & PAYNE INC,67.3003288436,1465134
HEMISPHERE MEDIA GROUP INC,12.7713220785,18244
HENRY JACK & ASSOC INC,85.5506106156,776102
HERBALIFE LTD,61.989538508,1336903
HERC HLDGS INC,33.7004934484,108218
HERCULES CAPITAL INC,13.5532516494,53050
HERITAGE COMMERCE CORP,10.9590399683,20166
HERITAGE CRYSTAL CLEAN INC,13.2779648596,57313
HERITAGE FINL CORP WASH,17.9501237335,997709
HERITAGE INS HLDGS INC,14.4243978386,43676
HERITAGE OAKS BANCORP,8.21965722281,11436
HERON THERAPEUTICS INC,17.2409233942,37817
HERSHA HOSPITALITY TR,18.0214885485,332270
HERSHEY CO,95.6014673883,605702
HERTZ GLOBAL HLDGS INC,40.1597127061,423260
HESKA CORP,54.4416164877,16109
HESS CORP,53.6195170633,1515064
HEWLETT PACKARD ENTERPRISE C,22.7499956533,8224573
HEXCEL CORP NEW,44.2993557034,883444
HFF INC,27.6902512484,1509701
HHGREGG INC,1.83913683178,16312
HI-CRUSH PARTNERS LP,15.3397530782,1443048
HIBBETT SPORTS INC,39.8847297587,32619
HIGHWOODS PPTYS INC,52.1197776033,3997542
HILL INTERNATIONAL INC,4.61947844598,46975
HILL ROM HLDGS INC,61.9825953572,297277
HILLENBRAND INC,31.6409462949,173857
HILLTOP HOLDINGS INC,22.459708696,116030
HILTON WORLDWIDE HLDGS INC,22.9299950085,33701054
HIMAX TECHNOLOGIES INC,8.59015539543,230380
HMS HLDGS CORP,22.1700014639,1441317
HNI CORP,39.8028486048,128835
HOEGH LNG PARTNERS LP,18.8199884366,2395485
