nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,otherManager,Sole,Shared,None,putCall
AMIRA NATURE FOODS LTD,CMN,G0335L102,18,2000,SH,DFND,1,2000,0,0,Call
AMKOR TECHNOLOGY INC,CMN,031652100,1500,246644,SH,DFND,1,246644,0,0,
AMKOR TECHNOLOGY INC,CMN,031652100,167,27400,SH,DFND,1,27400,0,0,Call
AMKOR TECHNOLOGY INC,CMN,031652100,673,110700,SH,DFND,1,110700,0,0,Put
AMKOR TECHNOLOGY INC,CMN,031652100,181,29754,SH,DFND,2,29754,0,0,
AMN HEALTHCARE SERVICES INC,CMN,001744101,1094,35230,SH,DFND,1,35230,0,0,
AMN HEALTHCARE SERVICES INC,CMN,001744101,93,3000,SH,DFND,1,3000,0,0,Put
AMN HEALTHCARE SERVICES INC,CMN,001744101,37,1200,SH,DFND,1,1200,0,0,Call
AMN HEALTHCARE SERVICES INC,CMN,001744101,1041,33537,SH,DFND,2,33537,0,0,
AMPCO-PITTSBURGH CORP,CMN,032037103,147,14335,SH,DFND,1,14335,0,0,
AMPHASTAR PHARMACEUTICALS IN,CMN,03209R103,160,11249,SH,DFND,1,11249,0,0,
AMPHASTAR PHARMACEUTICALS IN,CMN,03209R103,375,26330,SH,DFND,2,26330,0,0,
AMPHENOL CORP NEW,CMN,032095101,25164,481790,SH,DFND,1,481782,0,8,
AMPHENOL CORP NEW,CMN,032095101,146,2800,SH,DFND,1,2800,0,0,Call
AMPHENOL CORP NEW,CMN,032095101,162,3100,SH,DFND,1,3100,0,0,Put
AMPHENOL CORP NEW,CMN,032095101,205255,3929822,SH,DFND,2,3826874,0,102948,
AMPHENOL CORP NEW,CMN,032095101,227,4340,SH,DFND,6,4340,0,0,
AMPHENOL CORP NEW,CMN,032095101,450,8614,SH,OTR,"6,2",0,8614,0,
AMPIO PHARMACEUTICALS INC,CMN,03209T109,80,22905,SH,DFND,1,22905,0,0,
AMPLIFY SNACK BRANDS,CMN,03211L102,383,33213,SH,DFND,1,33213,0,0,
AMSURG CORP,CMN,03232P405,19949,262488,SH,DFND,1,262488,0,0,
AMSURG CORP,CMN,03232P405,38395,505199,SH,DFND,2,477455,0,27744,
AMSURG CORP,CMN,03232P405,247,3250,SH,DFND,6,3250,0,0,
AMTRUST FINL SVCS INC,CNV,032359AG6,10,11000,PRN,DFND,1,11000,0,0,
AMTRUST FINL SVCS INC,CMN,032359309,49226,799380,SH,DFND,1,799380,0,0,
AMTRUST FINL SVCS INC,CMN,032359309,43058,699214,SH,DFND,2,665387,0,33827,
AMYRIS INC,CMN,03236M101,41,25281,SH,DFND,1,25281,0,0,
ANACOR PHARMACEUTICALS INC,CMN,032420101,30463,269658,SH,DFND,1,269653,0,5,
ANACOR PHARMACEUTICALS INC,CMN,032420101,36433,322500,SH,DFND,1,322500,0,0,Call
ANACOR PHARMACEUTICALS INC,CMN,032420101,25983,230000,SH,DFND,1,230000,0,0,Put
ANACOR PHARMACEUTICALS INC,CMN,032420101,13047,115488,SH,DFND,2,94600,0,20888,
ANADARKO PETE CORP,CMN,032511107,185473,3817898,SH,DFND,1,3707165,0,110733,
ANADARKO PETE CORP,CMN,032511107,8526,175500,SH,DFND,1,175500,0,0,Put
ANADARKO PETE CORP,CMN,032511107,85739,1764900,SH,DFND,1,1764900,0,0,Call
ANADARKO PETE CORP,CMN,032511404,7858,231449,SH,DFND,2,231449,0,0,
ANADARKO PETE CORP,CMN,032511107,39258,808114,SH,DFND,2,761216,0,46898,
ANADARKO PETE CORP,CMN,032511107,894,18397,SH,DFND,3,18397,0,0,
ANADARKO PETE CORP,CMN,032511107,267,5505,SH,DFND,5,4105,0,1400,
ANADARKO PETE CORP,CMN,032511107,828,17046,SH,DFND,6,17046,0,0,
ANADARKO PETE CORP,CMN,032511107,68,1397,SH,OTR,"6,2",0,1397,0,
ANALOG DEVICES INC,CMN,032654105,59907,1082913,SH,DFND,1,1067384,0,15529,
ANALOG DEVICES INC,CMN,032654105,570,10300,SH,DFND,1,10300,0,0,Call
ANALOG DEVICES INC,CMN,032654105,5211,94200,SH,DFND,1,94200,0,0,Put
ANALOG DEVICES INC,CMN,032654105,24150,436556,SH,DFND,2,432937,0,3619,
ANALOG DEVICES INC,CMN,032654105,629,11377,SH,DFND,6,11377,0,0,
ANALOG DEVICES INC,CMN,032654105,586,10593,SH,OTR,"6,2",0,10593,0,
ANALOGIC CORP,CMN,032657207,218,2636,SH,DFND,1,2636,0,0,
ANALOGIC CORP,CMN,032657207,607,7348,SH,DFND,2,7348,0,0,
ANALOGIC CORP,CMN,032657207,306,3703,SH,DFND,6,3703,0,0,
ANDERSONS INC,CMN,034164103,694,21948,SH,DFND,1,21948,0,0,
ANDERSONS INC,CMN,034164103,352,11135,SH,DFND,2,11135,0,0,
ANGIES LIST INC,CMN,034754101,55,5921,SH,DFND,1,5921,0,0,
ANGIES LIST INC,CMN,034754101,96,10300,SH,DFND,1,10300,0,0,Call
ANGIES LIST INC,CMN,034754101,91,9700,SH,DFND,1,9700,0,0,Put
ANGIES LIST INC,CMN,034754101,103,10983,SH,DFND,2,10983,0,0,
ANGLOGOLD ASHANTI LTD,CMN,035128206,4315,607799,SH,DFND,1,597099,0,10700,
ANGLOGOLD ASHANTI LTD,CMN,035128206,5420,763400,SH,DFND,1,763400,0,0,Call
ANGLOGOLD ASHANTI LTD,CMN,035128206,3284,462600,SH,DFND,1,462600,0,0,Put
ANGLOGOLD ASHANTI LTD,CMN,035128206,172,24186,SH,DFND,2,24186,0,0,
ANGLOGOLD ASHANTI LTD,CMN,035128206,285,40139,SH,DFND,3,40139,0,0,
ANHEUSER BUSCH INBEV SA/NV,CMN,03524A108,22683,181462,SH,DFND,1,168027,0,13435,
ANHEUSER BUSCH INBEV SA/NV,CMN,03524A108,30488,243900,SH,DFND,1,243900,0,0,Call
ANHEUSER BUSCH INBEV SA/NV,CMN,03524A108,40500,324000,SH,DFND,1,324000,0,0,Put
ANHEUSER BUSCH INBEV SA/NV,CMN,03524A108,28142,225138,SH,DFND,2,225138,0,0,
ANI PHARMACEUTICALS INC,CMN,00182C103,562,12457,SH,DFND,1,12457,0,0,
ANIKA THERAPEUTICS INC,CMN,035255108,665,17420,SH,DFND,1,17420,0,0,
ANIXTER INTL INC,CMN,035290105,500,8276,SH,DFND,1,8276,0,0,
ANIXTER INTL INC,CMN,035290105,43289,716819,SH,DFND,2,676538,0,40281,
ANNALY CAP MGMT INC,CMN,035710409,21094,2248856,SH,DFND,1,2243056,0,5800,
ANNALY CAP MGMT INC,CMN,035710409,350,37300,SH,DFND,1,37300,0,0,Put
ANNALY CAP MGMT INC,CMN,035710409,393,41900,SH,DFND,1,41900,0,0,Call
ANNALY CAP MGMT INC,CMN,035710409,1537,163829,SH,DFND,2,158612,0,5217,
ANSYS INC,CMN,03662Q105,40204,434642,SH,DFND,1,434642,0,0,
ANSYS INC,CMN,03662Q105,9233,99813,SH,DFND,2,98714,0,1099,
ANSYS INC,CMN,03662Q105,859,9285,SH,DFND,6,9285,0,0,
ANTARES PHARMA INC,CMN,036642106,145,120059,SH,DFND,1,120059,0,0,
ANTERO MIDSTREAM PARTNERS LP,CMN,03673L103,4952,217020,SH,DFND,1,177842,0,39178,
ANTERO MIDSTREAM PARTNERS LP,CMN,03673L103,254728,11162491,SH,DFND,2,11162491,0,0,
ANTERO MIDSTREAM PARTNERS LP,CMN,03673L103,727,31860,SH,DFND,6,31860,0,0,
ANTERO RES CORP,CMN,03674X106,4590,210541,SH,DFND,1,210541,0,0,
ANTERO RES CORP,CMN,03674X106,164,7500,SH,DFND,1,7500,0,0,Put
ANTERO RES CORP,CMN,03674X106,451,20700,SH,DFND,1,20700,0,0,Call
ANTERO RES CORP,CMN,03674X106,147775,6778686,SH,DFND,2,6719420,0,59266,
ANTHEM INC,CMN,036752103,144454,1035961,SH,DFND,1,1028617,0,7344,
ANTHEM INC,CMN,036752103,544,3900,SH,DFND,1,3900,0,0,Put
ANTHEM INC,CMN,036752103,1631,11700,SH,DFND,1,11700,0,0,Call
ANTHEM INC,CMN,036752103,60312,432531,SH,DFND,2,421233,0,11298,
ANTHEM INC,CMN,036752103,694,4980,SH,DFND,4,0,0,4980,
ANTHEM INC,CMN,036752103,1254,8991,SH,DFND,6,8991,0,0,
ANTHEM INC,CMN,036752103,961,6890,SH,OTR,"6,2",0,6890,0,
ANTHERA PHARMACEUTICALS INC,CMN,03674U201,576,124175,SH,DFND,1,124175,0,0,
ANTHERA PHARMACEUTICALS INC,CMN,03674U201,928,200000,SH,DFND,1,200000,0,0,Put
ANTHERA PHARMACEUTICALS INC,CMN,03674U201,928,200000,SH,DFND,1,200000,0,0,Call
ANWORTH MORTGAGE ASSET CP,CMN,037347101,1732,398214,SH,DFND,1,398214,0,0,
ANWORTH MORTGAGE ASSET CP,CMN,037347101,3540,813730,SH,DFND,2,813730,0,0,
AON PLC,CMN,G0408V102,41538,450472,SH,DFND,1,446951,0,3521,
AON PLC,CMN,G0408V102,433,4700,SH,DFND,1,4700,0,0,Put
AON PLC,CMN,G0408V102,1005,10900,SH,DFND,1,10900,0,0,Call
AON PLC,CMN,G0408V102,22173,240462,SH,DFND,2,230540,0,9922,
AON PLC,CMN,G0408V102,365,3957,SH,DFND,5,3957,0,0,
AON PLC,CMN,G0408V102,813,8819,SH,DFND,6,8819,0,0,
APACHE CORP,CMN,037411105,31228,702217,SH,DFND,1,699451,0,2766,
APACHE CORP,CMN,037411105,5808,130600,SH,DFND,1,130600,0,0,Put
APACHE CORP,CMN,037411105,13844,311300,SH,DFND,1,311300,0,0,Call
APACHE CORP,CMN,037411105,93892,2111351,SH,DFND,2,2103265,0,8086,
APACHE CORP,CMN,037411105,457,10271,SH,DFND,6,10271,0,0,
APACHE CORP,CMN,037411105,2222,49957,SH,OTR,"6,2",0,49957,0,
APARTMENT INVT & MGMT CO,CMN,03748R101,29153,728267,SH,DFND,1,728267,0,0,
APARTMENT INVT & MGMT CO,CMN,03748R101,36628,915005,SH,DFND,2,837173,0,77832,
APARTMENT INVT & MGMT CO,CMN,03748R101,45,1135,SH,DFND,6,1135,0,0,
APARTMENT INVT & MGMT CO,CMN,03748R101,803,20069,SH,OTR,"6,2",0,20069,0,
API TECHNOLOGIES CORP,CMN,00187E203,124,90159,SH,DFND,1,90159,0,0,
APIGEE CORP,CMN,03765N108,153,19001,SH,DFND,1,19001,0,0,
APOGEE ENTERPRISES INC,CMN,037598109,660,15173,SH,DFND,1,15173,0,0,
APOGEE ENTERPRISES INC,CMN,037598109,2078,47760,SH,DFND,2,47760,0,0,
APOGEE ENTERPRISES INC,CMN,037598109,210,4824,SH,DFND,6,4824,0,0,
APOLLO COML REAL EST FIN INC,CNV,03762UAA3,325,324000,PRN,DFND,1,324000,0,0,
APOLLO COML REAL EST FIN INC,CMN,03762U105,3863,224179,SH,DFND,1,224179,0,0,
APOLLO COML REAL EST FIN INC,CMN,03762U105,55097,3197714,SH,DFND,2,3032075,0,165639,
APOLLO ED GROUP INC,CMN,037604105,7787,1015289,SH,DFND,1,1015289,0,0,
APOLLO ED GROUP INC,CMN,037604105,119,15500,SH,DFND,1,15500,0,0,Put
APOLLO ED GROUP INC,CMN,037604105,415,54100,SH,DFND,1,54100,0,0,Call
APOLLO ED GROUP INC,CMN,037604105,82,10632,SH,DFND,2,10632,0,0,
APOLLO GLOBAL MGMT LLC,CMN,037612306,93175,6138042,SH,DFND,1,6123042,0,15000,
APOLLO INVT CORP,CMN,03761U106,1474,282411,SH,DFND,1,282411,0,0,
APOLLO INVT CORP,CMN,03761U106,75,14382,SH,DFND,2,14382,0,0,
APOLLO RESIDENTIAL MTG INC,CMN,03763V102,546,45690,SH,DFND,1,45690,0,0,
APPLE HOSPITALITY REIT INC,CMN,03784Y200,11786,590194,SH,DFND,1,590194,0,0,
APPLE HOSPITALITY REIT INC,CMN,03784Y200,971,48632,SH,DFND,2,48632,0,0,
APPLE INC,CMN,037833100,3055705,29030067,SH,DFND,1,18673032,0,10357035,
APPLE INC,CMN,037833100,1027601,9762500,SH,DFND,1,9762500,0,0,Put
APPLE INC,CMN,037833100,1234900,11731900,SH,DFND,1,11731900,0,0,Call
APPLE INC,CMN,037833100,1880131,17861776,SH,DFND,2,15794380,0,2067396,
APPLE INC,CMN,037833100,16494,156694,SH,DFND,3,86333,0,70361,
APPLE INC,CMN,037833100,873,8290,SH,DFND,4,0,0,8290,
APPLE INC,CMN,037833100,45705,434211,SH,DFND,5,7470,0,426741,
APPLE INC,CMN,037833100,23276,221130,SH,DFND,6,221130,0,0,
APPLE INC,CMN,037833100,7645,72630,SH,OTR,"6,2",0,72630,0,
APPLE INC,CMN,037833100,2448,23257,SH,DFND,7,23257,0,0,
APPLIED DNA SCIENCES INC,CMN,03815U201,39,11892,SH,DFND,1,11892,0,0,
APPLIED INDL TECHNOLOGIES IN,CMN,03820C105,394,9730,SH,DFND,1,9730,0,0,
APPLIED INDL TECHNOLOGIES IN,CMN,03820C105,1102,27213,SH,DFND,2,27213,0,0,
APPLIED MATLS INC,CMN,038222105,53475,2864208,SH,DFND,1,2854872,0,9336,
APPLIED MATLS INC,CMN,038222105,28442,1523400,SH,DFND,1,1523400,0,0,Put
APPLIED MATLS INC,CMN,038222105,13629,730000,SH,DFND,1,730000,0,0,Call
APPLIED MATLS INC,CMN,038222105,30343,1625253,SH,DFND,2,1623123,0,2130,
APPLIED MATLS INC,CMN,038222105,357,19110,SH,DFND,5,19110,0,0,
APPLIED MATLS INC,CMN,038222105,697,37325,SH,DFND,6,37325,0,0,
APPLIED MICRO CIRCUITS CORP,CMN,03822W406,246,38578,SH,DFND,1,38578,0,0,
APPLIED MICRO CIRCUITS CORP,CMN,03822W406,79,12325,SH,DFND,2,12325,0,0,
APPROACH RESOURCES INC,CMN,03834A103,915,497126,SH,DFND,1,497126,0,0,
APPROACH RESOURCES INC,CMN,03834A103,32,17127,SH,DFND,2,17127,0,0,
APRICUS BIOSCIENCES INC,CMN,03832V109,15,15075,SH,DFND,1,15075,0,0,
APTARGROUP INC,CMN,038336103,20620,283827,SH,DFND,1,265035,0,18792,
APTARGROUP INC,CMN,038336103,2624,36118,SH,DFND,2,36118,0,0,
AQUA AMERICA INC,CMN,03836W103,15109,507023,SH,DFND,1,507023,0,0,
AQUA AMERICA INC,CMN,03836W103,3754,125973,SH,DFND,2,125973,0,0,
AQUINOX PHARMACEUTICALS INC,CMN,03842B101,225,18045,SH,DFND,1,18045,0,0,
ARADIGM CORP,CMN,038505400,95,23919,SH,DFND,1,23919,0,0,
ARAMARK,CMN,03852U106,40019,1240888,SH,DFND,1,1240888,0,0,
ARAMARK,CMN,03852U106,333,10341,SH,SOLE,1,10341,0,0,
ARAMARK,CMN,03852U106,1482,45945,SH,DFND,2,44950,0,995,
ARATANA THERAPEUTICS INC,CMN,03874P101,298,53345,SH,DFND,1,53345,0,0,
ARBOR RLTY TR INC,CMN,038923108,136,19079,SH,DFND,1,19079,0,0,
ARBUTUS BIOPHARMA CORP,CMN,03879J100,3004,675056,SH,DFND,1,675056,0,0,
ARC DOCUMENT SOLUTIONS INC,CMN,00191G103,81,18260,SH,DFND,1,18260,0,0,
ARC LOGISTICS PARTNERS LP,CMN,03879N101,10334,778762,SH,DFND,2,778762,0,0,
ARCADIA BIOSCIENCES INC,CMN,039014105,36,11940,SH,DFND,1,11940,0,0,
ARCBEST CORP,CMN,03937C105,386,18043,SH,DFND,1,18043,0,0,
ARCBEST CORP,CMN,03937C105,1737,81192,SH,DFND,2,81192,0,0,
ARCELORMITTAL SA LUXEMBOURG,CMN,03938L104,44992,10661569,SH,DFND,1,10661569,0,0,
ARCELORMITTAL SA LUXEMBOURG,CMN,03938L104,615,145800,SH,DFND,1,145800,0,0,Put
ARCELORMITTAL SA LUXEMBOURG,CMN,03938L104,900,213200,SH,DFND,1,213200,0,0,Call
ARCELORMITTAL SA LUXEMBOURG,CMN,03938L104,1953,462874,SH,DFND,2,462874,0,0,
ARCELORMITTAL SA LUXEMBOURG,CMN,L0302D178,3023,464401,SH,DFND,3,464401,0,0,
ARCELORMITTAL SA LUXEMBOURG,CMN,03938L104,68,16154,SH,DFND,7,16154,0,0,
ARCH CAP GROUP LTD,CMN,G0450A105,39055,559934,SH,DFND,1,559934,0,0,
ARCH CAP GROUP LTD,CMN,G0450A105,4399,63069,SH,DFND,2,61249,0,1820,
ARCH COAL INC,CMN,039380308,375,380473,SH,DFND,1,380473,0,0,
ARCH COAL INC,CMN,039380308,58,58430,SH,DFND,1,58430,0,0,Call
ARCH COAL INC,CMN,039380308,235,238080,SH,DFND,1,238080,0,0,Put
ARCHER DANIELS MIDLAND CO,CMN,039483102,89872,2450175,SH,DFND,1,2440407,0,9768,
ARCHER DANIELS MIDLAND CO,CMN,039483102,11268,307200,SH,DFND,1,307200,0,0,Put
ARCHER DANIELS MIDLAND CO,CMN,039483102,3785,103200,SH,DFND,1,103200,0,0,Call
ARCHER DANIELS MIDLAND CO,CMN,039483102,21330,581529,SH,DFND,2,574482,0,7047,
ARCHER DANIELS MIDLAND CO,CMN,039483102,860,23442,SH,DFND,6,23442,0,0,
ARCHROCK INC,CMN,03957W106,674,89609,SH,DFND,1,89609,0,0,
ARCHROCK INC,CMN,03957W106,11821,1571892,SH,DFND,2,1571892,0,0,
ARCHROCK PARTNERS L P,CMN,03957U100,314,25539,SH,DFND,1,25539,0,0,
ARCHROCK PARTNERS L P,CMN,03957U100,7188,583908,SH,DFND,2,583908,0,0,
ARCOS DORADOS HOLDINGS INC,CMN,G0457F107,84,27153,SH,DFND,1,27153,0,0,
ARCOS DORADOS HOLDINGS INC,CMN,G0457F107,5,1500,SH,DFND,1,1500,0,0,Call
ARCTIC CAT INC,CMN,039670104,340,20735,SH,DFND,1,20735,0,0,
ARDMORE SHIPPING CORP,CMN,Y0207T100,334,26283,SH,DFND,1,26283,0,0,
ARENA PHARMACEUTICALS INC,CMN,040047102,531,279502,SH,DFND,1,279502,0,0,
ARENA PHARMACEUTICALS INC,CMN,040047102,32,16700,SH,DFND,1,16700,0,0,Put
ARENA PHARMACEUTICALS INC,CMN,040047102,1998,1051600,SH,DFND,1,1051600,0,0,Call
ARES CAP CORP,CNV,04010LAD5,48,48000,PRN,DFND,1,48000,0,0,
ARES CAP CORP,CNV,04010LAM5,3110,3147000,PRN,DFND,1,3147000,0,0,
ARES CAP CORP,CMN,04010L103,10343,725850,SH,DFND,1,717100,0,8750,
ARES CAP CORP,CMN,04010L103,111,7800,SH,DFND,1,7800,0,0,Call
ARES CAP CORP,CMN,04010L103,157,11000,SH,DFND,1,11000,0,0,Put
ARES CAP CORP,CMN,04010L103,35092,2462621,SH,DFND,2,2462621,0,0,
ARES COML REAL ESTATE CORP,CMN,04013V108,322,28147,SH,DFND,1,28147,0,0,
ARES COML REAL ESTATE CORP,CMN,04013V108,302,26413,SH,DFND,2,26413,0,0,
ARES MGMT L P,CMN,04014Y101,780,60360,SH,DFND,1,60360,0,0,
ARGO GROUP INTL HLDGS LTD,CMN,G0464B107,3422,57194,SH,DFND,1,57194,0,0,
ARGO GROUP INTL HLDGS LTD,CMN,G0464B107,9693,161975,SH,DFND,2,161975,0,0,
ARIAD PHARMACEUTICALS INC,CMN,04033A100,1072,171471,SH,DFND,1,171471,0,0,
ARIAD PHARMACEUTICALS INC,CMN,04033A100,460,73600,SH,DFND,1,73600,0,0,Put
ARIAD PHARMACEUTICALS INC,CMN,04033A100,446,71300,SH,DFND,1,71300,0,0,Call
ARIAD PHARMACEUTICALS INC,CMN,04033A100,1327,212375,SH,DFND,2,212375,0,0,
ARISTA NETWORKS INC,CMN,040413106,1581,20307,SH,DFND,1,20307,0,0,
ARISTA NETWORKS INC,CMN,040413106,366,4700,SH,DFND,1,4700,0,0,Call
ARISTA NETWORKS INC,CMN,040413106,366,4700,SH,DFND,1,4700,0,0,Put
ARISTA NETWORKS INC,CMN,040413106,631,8107,SH,DFND,2,8107,0,0,
ARM HLDGS PLC,CMN,042068106,5516,121933,SH,DFND,1,59783,0,62150,
ARM HLDGS PLC,CMN,042068106,1760,38900,SH,DFND,1,38900,0,0,Call
ARM HLDGS PLC,CMN,042068106,5280,116700,SH,DFND,1,116700,0,0,Put
ARM HLDGS PLC,CMN,042068106,11037,243963,SH,DFND,2,243963,0,0,
ARM HLDGS PLC,CMN,042068106,345,7623,SH,DFND,3,7623,0,0,
ARMADA HOFFLER PPTYS INC,CMN,04208T108,470,44878,SH,DFND,1,44878,0,0,
ARMADA HOFFLER PPTYS INC,CMN,04208T108,107,10209,SH,DFND,2,10209,0,0,
ARMCO METALS HLDGS INC,CMN,042182204,12,29200,SH,DFND,1,29200,0,0,
ARMOUR RESIDENTIAL REIT INC,CMN,042315507,4097,188265,SH,DFND,1,188265,0,0,
ARMOUR RESIDENTIAL REIT INC,CMN,042315507,605,27819,SH,DFND,2,27819,0,0,
ARMSTRONG WORLD INDS INC NEW,CMN,04247X102,2412,52753,SH,DFND,1,52753,0,0,
ARMSTRONG WORLD INDS INC NEW,CMN,04247X102,140932,3081818,SH,DFND,2,3028013,0,53805,
AROTECH CORP,CMN,042682203,21,10140,SH,DFND,1,10140,0,0,
ARQULE INC,CMN,04269E107,71,32818,SH,DFND,1,32818,0,0,
ARRAY BIOPHARMA INC,CMN,04269X105,756,179244,SH,DFND,1,179244,0,0,
ARRAY BIOPHARMA INC,CMN,04269X105,1293,306400,SH,DFND,1,306400,0,0,Put
ARRAY BIOPHARMA INC,CMN,04269X105,2151,509826,SH,DFND,2,509826,0,0,
ARRIS GROUP INC NEW,CMN,04270V106,23899,781784,SH,DFND,1,780744,0,1040,
ARRIS GROUP INC NEW,CMN,04270V106,138,4500,SH,DFND,1,4500,0,0,Call
ARRIS GROUP INC NEW,CMN,04270V106,15,500,SH,DFND,1,500,0,0,Put
ARRIS GROUP INC NEW,CMN,04270V106,1144,37407,SH,DFND,2,37407,0,0,
ARRIS GROUP INC NEW,CMN,04270V106,51958,1699636,SH,DFND,3,1699636,0,0,
ARROW ELECTRS INC,CMN,042735100,34971,645466,SH,DFND,1,645464,0,2,
ARROW ELECTRS INC,CMN,042735100,4699,86728,SH,DFND,2,84017,0,2711,
ARROWHEAD RESH CORP,CMN,042797209,1564,254362,SH,DFND,1,254362,0,0,
ARROWHEAD RESH CORP,CMN,042797209,1199,194900,SH,DFND,1,194900,0,0,Put
ARTISAN PARTNERS ASSET MGMT,CMN,04316A108,706,19574,SH,DFND,1,13449,0,6125,
ARTISAN PARTNERS ASSET MGMT,CMN,04316A108,15409,427308,SH,DFND,2,427308,0,0,
ARTISAN PARTNERS ASSET MGMT,CMN,04316A108,447,12404,SH,DFND,6,12404,0,0,
ARVINMERITOR INC,CNV,043353AH4,35,37000,PRN,DFND,1,37000,0,0,
ASANKO GOLD INC,CMN,04341Y105,536,366838,SH,DFND,1,366838,0,0,
ASANKO GOLD INC,CMN,04341Y105,20,13552,SH,DFND,3,13552,0,0,
ASBURY AUTOMOTIVE GROUP INC,CMN,043436104,8143,120745,SH,DFND,1,120745,0,0,
ASBURY AUTOMOTIVE GROUP INC,CMN,043436104,4498,66700,SH,DFND,1,66700,0,0,Call
ASBURY AUTOMOTIVE GROUP INC,CMN,043436104,33268,493294,SH,DFND,2,473012,0,20282,
ASCENA RETAIL GROUP INC,CMN,04351G101,3519,357240,SH,DFND,1,357240,0,0,
ASCENA RETAIL GROUP INC,CMN,04351G101,24771,2514800,SH,DFND,1,2514800,0,0,Put
ASCENA RETAIL GROUP INC,CMN,04351G101,596,60524,SH,DFND,1,60524,0,0,Call
ASCENA RETAIL GROUP INC,CMN,04351G101,6396,649369,SH,DFND,2,614868,0,34501,
ASCENT CAP GROUP INC,CMN,043632108,331,19804,SH,DFND,1,19753,0,51,
ASCENT SOLAR TECHNOLOGIES IN,CMN,043635309,3,19317,SH,DFND,1,19317,0,0,
ASHFORD HOSPITALITY PRIME IN,CMN,044102101,815,56230,SH,DFND,1,56230,0,0,
ASHFORD HOSPITALITY TR INC,CMN,044103109,906,143613,SH,DFND,1,143613,0,0,
ASHFORD HOSPITALITY TR INC,CMN,044103109,227,36042,SH,DFND,2,36042,0,0,
ASHFORD INC,CMN,044104107,839,15758,SH,DFND,1,15758,0,0,
ASHLAND INC NEW,CMN,044209104,38741,377226,SH,DFND,1,374620,0,2606,
ASHLAND INC NEW,CMN,044209104,5515,53700,SH,DFND,1,53700,0,0,Call
ASHLAND INC NEW,CMN,044209104,2701,26300,SH,DFND,1,26300,0,0,Put
ASHLAND INC NEW,CMN,044209104,133745,1302290,SH,DFND,2,1250226,0,52064,
ASHLAND INC NEW,CMN,044209104,65,632,SH,DFND,6,632,0,0,
ASHLAND INC NEW,CMN,044209104,263,2562,SH,OTR,"6,2",0,2562,0,
ASML HOLDING N V,CMN,N07059210,998,11241,SH,DFND,1,595,0,10646,
ASML HOLDING N V,CMN,N07059210,985,11100,SH,DFND,1,11100,0,0,Call
ASML HOLDING N V,CMN,N07059210,772,8700,SH,DFND,1,8700,0,0,Put
ASML HOLDING N V,CMN,N07059210,9919,111737,SH,DFND,2,111737,0,0,
ASPEN INSURANCE HOLDINGS LTD,CMN,G05384105,8482,175614,SH,DFND,1,175614,0,0,
ASPEN INSURANCE HOLDINGS LTD,CMN,G05384105,8840,183024,SH,DFND,2,183024,0,0,
ASPEN TECHNOLOGY INC,CMN,045327103,5375,142341,SH,DFND,1,142341,0,0,
ASPEN TECHNOLOGY INC,CMN,045327103,3372,89300,SH,DFND,1,89300,0,0,Call
ASPEN TECHNOLOGY INC,CMN,045327103,4,100,SH,DFND,1,100,0,0,Put
ASPEN TECHNOLOGY INC,CMN,045327103,2351,62255,SH,DFND,2,62255,0,0,
ASPEN TECHNOLOGY INC,CMN,045327103,246,6515,SH,DFND,6,6515,0,0,
ASSOCIATED BANC CORP,CMN,045487105,4270,227708,SH,DFND,1,227708,0,0,
ASSOCIATED BANC CORP,WTS,045487113,1316,453706,SH,DFND,1,453706,0,0,
ASSOCIATED BANC CORP,CMN,045487105,3346,178457,SH,DFND,2,178457,0,0,
ASSOCIATED CAP GROUP INC,CMN,045528106,243,7977,SH,DFND,1,7977,0,0,
ASSOCIATED CAP GROUP INC,CMN,045528106,457,14977,SH,DFND,2,14977,0,0,
ASSURANT INC,CMN,04621X108,63635,790105,SH,DFND,1,790095,0,10,
ASSURANT INC,CMN,04621X108,4187,51982,SH,DFND,2,42864,0,9118,
ASSURED GUARANTY LTD,CMN,G0585R106,49190,1861157,SH,DFND,1,1861157,0,0,
ASSURED GUARANTY LTD,CMN,G0585R106,951,36000,SH,DFND,1,36000,0,0,Call
ASSURED GUARANTY LTD,CMN,G0585R106,539,20400,SH,DFND,1,20400,0,0,Put
ASSURED GUARANTY LTD,CMN,G0585R106,5634,213149,SH,DFND,2,213149,0,0,
ASTA FDG INC,CMN,046220109,89,11141,SH,DFND,1,11141,0,0,
ASTEC INDS INC,CMN,046224101,535,13146,SH,DFND,1,13146,0,0,
ASTORIA FINL CORP,CMN,046265104,1567,98889,SH,DFND,1,98889,0,0,
ASTORIA FINL CORP,CMN,046265104,493,31088,SH,DFND,2,31088,0,0,
ASTRAZENECA PLC,CMN,046353108,3675,108238,SH,DFND,1,91785,0,16453,
ASTRAZENECA PLC,CMN,046353108,4417,130100,SH,DFND,1,130100,0,0,Call
ASTRAZENECA PLC,CMN,046353108,4128,121600,SH,DFND,1,121600,0,0,Put
ASTRAZENECA PLC,CMN,046353108,52982,1560584,SH,DFND,2,1544632,0,15952,
ASTRONICS CORP,CMN,046433108,260,6396,SH,DFND,1,6396,0,0,
ASTRONICS CORP,CMN,046433108,343,8420,SH,DFND,6,8420,0,0,
