nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,otherManager,Sole,Shared,None,putCall
JUMEI INTL HLDG LTD,CMN,48138L107,73,34400,SH,DFND,1,34400,0,0,Put
JUMEI INTL HLDG LTD,CMN,48138L107,69,32300,SH,DFND,1,32300,0,0,Call
JUNIPER NETWORKS INC,CMN,48203R104,108099,3877292,SH,DFND,1,3725816,0,151476,
JUNIPER NETWORKS INC,CMN,48203R104,1210,43400,SH,DFND,1,43400,0,0,Call
JUNIPER NETWORKS INC,CMN,48203R104,12836,460400,SH,DFND,1,460400,0,0,Put
JUNIPER NETWORKS INC,CMN,48203R104,136426,4893333,SH,DFND,2,4678242,0,215091,
JUNIPER NETWORKS INC,CMN,48203R104,816,29282,SH,DFND,6,29282,0,0,
JUNIPER NETWORKS INC,CMN,48203R104,934,33509,SH,OTR,"6,2",0,33509,0,
JUNIPER NETWORKS INC,CMN,48203R104,243,8702,SH,DFND,7,8702,0,0,
JUNIPER PHARMACEUTICALS INC,CMN,48203L107,110,21735,SH,DFND,1,21735,0,0,
JUNO THERAPEUTICS INC,CMN,48205A109,24597,822911,SH,DFND,1,822911,0,0,
JUNO THERAPEUTICS INC,CMN,48205A109,1489,49800,SH,DFND,1,49800,0,0,Call
JUNO THERAPEUTICS INC,CMN,48205A109,1483,49600,SH,DFND,1,49600,0,0,Put
JUNO THERAPEUTICS INC,CMN,48205A109,1329,44470,SH,DFND,2,44470,0,0,
JUST ENERGY GROUP INC,CMN,48213W101,655,125089,SH,DFND,1,125089,0,0,
JUST ENERGY GROUP INC,CMN,48213W101,5,1000,SH,DFND,1,1000,0,0,Put
JUST ENERGY GROUP INC,CMN,48213W101,948,181003,SH,DFND,3,181003,0,0,
K12 INC,CMN,48273U102,653,36450,SH,DFND,1,36450,0,0,
K12 INC,CMN,48273U102,5139,286757,SH,DFND,2,286757,0,0,
K2M GROUP HLDGS INC,CMN,48273J107,2646,108614,SH,DFND,1,108614,0,0,
K2M GROUP HLDGS INC,CMN,48273J107,2508,102971,SH,DFND,2,102971,0,0,
KADANT INC,CMN,48282T104,1235,16418,SH,DFND,1,16418,0,0,
KADANT INC,CMN,48282T104,313,4157,SH,DFND,2,4157,0,0,
KADMON HLDGS INC,CMN,48283N106,114,29316,SH,DFND,1,29316,0,0,
KAISER ALUMINUM CORP,CMN,483007704,1874,21174,SH,DFND,1,21174,0,0,
KAISER ALUMINUM CORP,CMN,483007704,27212,307407,SH,DFND,2,294941,0,12466,
KAISER ALUMINUM CORP,CMN,483007704,245,2765,SH,DFND,6,2765,0,0,
KAMAN CORP,CMN,483548103,1160,23270,SH,DFND,1,23270,0,0,
KAMAN CORP,CMN,483548103,48621,974946,SH,DFND,2,935149,0,39797,
KAMAN CORP,CMN,483548103,218,4379,SH,DFND,6,4379,0,0,
KANDI TECHNOLOGIES GROUP INC,CMN,483709101,129,29018,SH,DFND,1,29018,0,0,
KANDI TECHNOLOGIES GROUP INC,CMN,483709101,23,5100,SH,DFND,1,5100,0,0,Call
KANDI TECHNOLOGIES GROUP INC,CMN,483709101,32,7300,SH,DFND,1,7300,0,0,Put
KANSAS CITY SOUTHERN,CMN,485170302,46463,443987,SH,DFND,1,442042,0,1945,
KANSAS CITY SOUTHERN,CMN,485170302,2784,26600,SH,DFND,1,26600,0,0,Call
KANSAS CITY SOUTHERN,CMN,485170302,4992,47700,SH,DFND,1,47700,0,0,Put
KANSAS CITY SOUTHERN,CMN,485170302,99029,946284,SH,DFND,2,945536,0,748,
KANSAS CITY SOUTHERN,CMN,485170302,438,4185,SH,DFND,6,4185,0,0,
KAPSTONE PAPER & PACKAGING C,CMN,48562P103,4144,200857,SH,DFND,1,200857,0,0,
KAPSTONE PAPER & PACKAGING C,CMN,48562P103,32276,1564521,SH,DFND,2,1514458,0,50063,
KAPSTONE PAPER & PACKAGING C,CMN,48562P103,289,14012,SH,DFND,6,14012,0,0,
KAR AUCTION SVCS INC,CMN,48238T109,21030,501069,SH,DFND,1,491454,0,9615,
KAR AUCTION SVCS INC,CMN,48238T109,11051,263307,SH,DFND,2,262406,0,901,
KAR AUCTION SVCS INC,CMN,48238T109,1639,39051,SH,DFND,6,39051,0,0,
KARYOPHARM THERAPEUTICS INC,CMN,48576U106,426,47033,SH,DFND,1,47033,0,0,
KATE SPADE & CO,CMN,485865109,58639,3171387,SH,DFND,1,3171387,0,0,
KATE SPADE & CO,CMN,485865109,871,47100,SH,DFND,1,47100,0,0,Call
KATE SPADE & CO,CMN,485865109,303,16400,SH,DFND,1,16400,0,0,Put
KATE SPADE & CO,CMN,485865109,2445,132248,SH,DFND,2,124952,0,7296,
KAYNE ANDERSON MLP INVT CO,CMN,486606106,215,11417,SH,DFND,1,84,0,11333,
KB FINANCIAL GROUP INC,CMN,48241A105,1226,24286,SH,DFND,1,24266,0,20,
KB FINANCIAL GROUP INC,CMN,48241A105,6120,121203,SH,DFND,2,121203,0,0,
KB HOME,CNV,48666KAS8,14,13000,PRN,DFND,1,13000,0,0,
KB HOME,CMN,48666K109,35816,1494197,SH,DFND,1,1494197,0,0,
KB HOME,CMN,48666K109,2208,92100,SH,DFND,1,92100,0,0,Put
KB HOME,CMN,48666K109,2946,122900,SH,DFND,1,122900,0,0,Call
KB HOME,CMN,48666K109,1248,52047,SH,DFND,2,52047,0,0,
KBR INC,CMN,48242W106,24364,1600768,SH,DFND,1,1600768,0,0,
KBR INC,CMN,48242W106,323,21200,SH,DFND,1,21200,0,0,Put
KBR INC,CMN,48242W106,874,57400,SH,DFND,1,57400,0,0,Call
KBR INC,CMN,48242W106,1318,86587,SH,DFND,2,86587,0,0,
KCAP FINL INC,CMN,48668E101,81,22868,SH,DFND,1,22868,0,0,
KCG HLDGS INC,CMN,48244B100,5319,266743,SH,DFND,1,266743,0,0,
KCG HLDGS INC,CMN,48244B100,160,8000,SH,DFND,1,8000,0,0,Put
KCG HLDGS INC,CMN,48244B100,666,33400,SH,DFND,1,33400,0,0,Call
KCG HLDGS INC,CMN,48244B100,425,21336,SH,DFND,2,21336,0,0,
KCG HLDGS INC,CMN,48244B100,275,13795,SH,DFND,3,13795,0,0,
KEANE GROUP INC,CMN,48669A108,1395,87205,SH,DFND,1,87205,0,0,
KEARNY FINL CORP MD,CMN,48716P108,1989,133950,SH,DFND,1,133950,0,0,
KEARNY FINL CORP MD,CMN,48716P108,18,1200,SH,DFND,1,1200,0,0,Put
KEARNY FINL CORP MD,CMN,48716P108,304,20502,SH,DFND,2,20502,0,0,
KELLOGG CO,CMN,487836108,86665,1247694,SH,DFND,1,1242759,0,4935,
KELLOGG CO,CMN,487836108,79198,1140200,SH,DFND,1,1140200,0,0,Call
KELLOGG CO,CMN,487836108,48275,695000,SH,DFND,1,695000,0,0,Put
KELLOGG CO,CMN,487836108,103757,1493760,SH,DFND,2,1393494,0,100266,
KELLOGG CO,CMN,487836108,373,5372,SH,DFND,3,5372,0,0,
KELLOGG CO,CMN,487836108,320,4600,SH,DFND,4,0,0,4600,
KELLOGG CO,CMN,487836108,174,2500,SH,DFND,4,0,0,2500,Call
KELLOGG CO,CMN,487836108,451,6494,SH,DFND,6,6494,0,0,
KELLOGG CO,CMN,487836108,1056,15198,SH,OTR,"6,2",0,15198,0,
KELLY SVCS INC,CMN,488152208,744,33128,SH,DFND,1,33128,0,0,
KELLY SVCS INC,CMN,488152208,781,34801,SH,DFND,2,34801,0,0,
KEMET CORP,CMN,488360207,954,74502,SH,DFND,1,74502,0,0,
KEMPER CORP DEL,CMN,488401100,1638,42440,SH,DFND,1,42440,0,0,
KEMPER CORP DEL,CMN,488401100,1210,31335,SH,DFND,2,31335,0,0,
KEMPHARM INC,CMN,488445107,71,17781,SH,DFND,1,17781,0,0,
KENNAMETAL INC,CMN,489170100,26936,719834,SH,DFND,1,719834,0,0,
KENNAMETAL INC,CMN,489170100,4558,121813,SH,DFND,2,121813,0,0,
KENNEDY-WILSON HLDGS INC,CMN,489398107,2062,108234,SH,DFND,1,108234,0,0,
KENNEDY-WILSON HLDGS INC,CMN,489398107,60572,3179612,SH,DFND,2,3056113,0,123499,
KERYX BIOPHARMACEUTICALS INC,CMN,492515101,4794,663085,SH,DFND,1,663085,0,0,
KERYX BIOPHARMACEUTICALS INC,CMN,492515101,105,14500,SH,DFND,1,14500,0,0,Put
KERYX BIOPHARMACEUTICALS INC,CMN,492515101,256,35400,SH,DFND,1,35400,0,0,Call
KERYX BIOPHARMACEUTICALS INC,CMN,492515101,163,22588,SH,DFND,2,22588,0,0,
KEY ENERGY SVCS INC DEL,CMN,49309J103,17832,926818,SH,DFND,1,926818,0,0,
KEY TRONIC CORP,CMN,493144109,126,17817,SH,DFND,1,17817,0,0,
KEYCORP NEW,CMN,493267108,72873,3888641,SH,DFND,1,3866974,0,21667,
KEYCORP NEW,CMN,493267108,25485,1359900,SH,DFND,1,1359900,0,0,Put
KEYCORP NEW,CMN,493267108,9692,517200,SH,DFND,1,517200,0,0,Call
KEYCORP NEW,CMN,493267108,35895,1915418,SH,DFND,2,1906579,0,8839,
KEYCORP NEW,CMN,493267108,444,23667,SH,DFND,5,5399,0,18268,
KEYCORP NEW,CMN,493267108,485,25876,SH,DFND,6,25876,0,0,
KEYSIGHT TECHNOLOGIES INC,CMN,49338L103,8748,224708,SH,DFND,1,224708,0,0,
KEYSIGHT TECHNOLOGIES INC,CMN,49338L103,6878,176684,SH,DFND,2,173904,0,2780,
KEYSIGHT TECHNOLOGIES INC,CMN,49338L103,389,10001,SH,DFND,5,5703,0,4298,
KEYW HLDG CORP,CMN,493723100,1696,181341,SH,DFND,1,181341,0,0,
KFORCE INC,CMN,493732101,240,12259,SH,DFND,1,12259,0,0,
KILROY RLTY CORP,CMN,49427F108,90798,1208225,SH,DFND,1,1208225,0,0,
KILROY RLTY CORP,CMN,49427F108,6987,92969,SH,DFND,2,92408,0,561,
KIMBALL ELECTRONICS INC,CMN,49428J109,1208,66941,SH,DFND,1,66941,0,0,
KIMBALL ELECTRONICS INC,CMN,49428J109,1571,87047,SH,DFND,2,87047,0,0,
KIMBALL INTL INC,CMN,494274103,1191,71375,SH,DFND,1,71375,0,0,
KIMBALL INTL INC,CMN,494274103,6996,419191,SH,DFND,2,419191,0,0,
KIMBELL RTY PARTNERS LP,CMN,49435R102,714,42450,SH,DFND,1,42450,0,0,
KIMBERLY CLARK CORP,CMN,494368103,293248,2271306,SH,DFND,1,1984557,0,286749,
KIMBERLY CLARK CORP,CMN,494368103,7940,61500,SH,DFND,1,61500,0,0,Put
KIMBERLY CLARK CORP,CMN,494368103,16500,127800,SH,DFND,1,127800,0,0,Call
KIMBERLY CLARK CORP,CMN,494368103,124793,966566,SH,DFND,2,949915,0,16651,
KIMBERLY CLARK CORP,CMN,494368103,420,3256,SH,DFND,5,1275,0,1981,
KIMBERLY CLARK CORP,CMN,494368103,2263,17526,SH,DFND,6,17526,0,0,
KIMCO RLTY CORP,CMN,49446R109,55178,3006985,SH,DFND,1,3006985,0,0,
KIMCO RLTY CORP,CMN,49446R109,23318,1270758,SH,DFND,2,1242814,0,27944,
KIMCO RLTY CORP,CMN,49446R109,215,11736,SH,DFND,6,11736,0,0,
KINDER MORGAN INC DEL,CMN,49456B101,341805,17839509,SH,DFND,1,16827025,0,1012484,
KINDER MORGAN INC DEL,CMN,49456B101,5558,290100,SH,DFND,1,290100,0,0,Put
KINDER MORGAN INC DEL,CMN,49456B101,16780,875800,SH,DFND,1,875800,0,0,Call
KINDER MORGAN INC DEL,CMN,49456B101,177480,9263037,SH,DFND,2,8961771,0,301266,
KINDER MORGAN INC DEL,CMN,49456B101,435,22721,SH,DFND,5,7448,0,15273,
KINDER MORGAN INC DEL,CMN,49456B101,1207,62984,SH,DFND,6,62984,0,0,
KINDRED BIOSCIENCES INC,CMN,494577109,133,15510,SH,DFND,1,15510,0,0,
KINDRED HEALTHCARE INC,CMN,494580103,11060,949399,SH,DFND,1,949399,0,0,
KINDRED HEALTHCARE INC,CMN,494580103,9371,804388,SH,DFND,2,771626,0,32762,
KINROSS GOLD CORP,CMN,496902404,5216,1281537,SH,DFND,1,1281007,0,530,
KINROSS GOLD CORP,CMN,496902404,2333,573100,SH,DFND,1,573100,0,0,Put
KINROSS GOLD CORP,CMN,496902404,3523,865600,SH,DFND,1,865600,0,0,Call
KINROSS GOLD CORP,CMN,496902404,3643,895043,SH,DFND,2,861132,0,33911,
KINROSS GOLD CORP,CMN,496902404,153,37709,SH,DFND,3,37709,0,0,
KINROSS GOLD CORP,CMN,496902404,47,11615,SH,DFND,6,11615,0,0,
KINSALE CAP GROUP INC,CMN,49714P108,33170,889040,SH,DFND,2,852282,0,36758,
KINSALE CAP GROUP INC,CMN,49714P108,230,6152,SH,DFND,6,6152,0,0,
KIRBY CORP,CMN,497266106,13486,201741,SH,DFND,1,201741,0,0,
KIRBY CORP,CMN,497266106,2816,42128,SH,DFND,2,41165,0,963,
KIRKLANDS INC,CMN,497498105,579,56370,SH,DFND,1,56370,0,0,
KIRKLANDS INC,CMN,497498105,105,10261,SH,DFND,2,10261,0,0,
KITE PHARMA INC,CMN,49803L109,34329,331138,SH,DFND,1,331138,0,0,
KITE PHARMA INC,CMN,49803L109,1928,18600,SH,DFND,1,18600,0,0,Put
KITE PHARMA INC,CMN,49803L109,3701,35700,SH,DFND,1,35700,0,0,Call
KITE PHARMA INC,CMN,49803L109,6650,64142,SH,DFND,2,64142,0,0,
KITE RLTY GROUP TR,CMN,49803T300,15913,840630,SH,DFND,1,840630,0,0,
KITE RLTY GROUP TR,CMN,49803T300,947,50000,SH,DFND,1,50000,0,0,Put
KITE RLTY GROUP TR,CMN,49803T300,1038,54819,SH,DFND,2,54819,0,0,
KKR & CO L P DEL,CMN,48248M102,45381,2439840,SH,DFND,1,2405415,0,34425,
KKR & CO L P DEL,CMN,48248M102,2,100,SH,DFND,1,100,0,0,Call
KKR REAL ESTATE FIN TR INC,CMN,48251K100,1410,65602,SH,DFND,1,65602,0,0,
KLA-TENCOR CORP,CMN,482480100,43064,470597,SH,DFND,1,470597,0,0,
KLA-TENCOR CORP,CMN,482480100,7687,84000,SH,DFND,1,84000,0,0,Put
KLA-TENCOR CORP,CMN,482480100,31652,345888,SH,DFND,2,342812,0,3076,
KLA-TENCOR CORP,CMN,482480100,477,5209,SH,DFND,6,5209,0,0,
KLONDEX MNS LTD,CMN,498696103,547,162280,SH,DFND,1,162280,0,0,
KLX INC,CMN,482539103,50500,1010005,SH,DFND,1,1010005,0,0,
KLX INC,CMN,482539103,70683,1413657,SH,DFND,2,1357298,0,56359,
KLX INC,CMN,482539103,218,4365,SH,DFND,6,4365,0,0,
KMG CHEMICALS INC,CMN,482564101,475,9760,SH,DFND,1,9760,0,0,
KNIGHT TRANSN INC,CMN,499064103,18248,492530,SH,DFND,1,492530,0,0,
KNIGHT TRANSN INC,CMN,499064103,11115,300000,SH,DFND,1,300000,0,0,Call
KNIGHT TRANSN INC,CMN,499064103,38764,1046260,SH,DFND,2,1005134,0,41126,
KNOLL INC,CMN,498904200,2668,133078,SH,DFND,1,133078,0,0,
KNOLL INC,CMN,498904200,488,24357,SH,DFND,2,24357,0,0,
KNOT OFFSHORE PARTNERS LP,CMN,Y48125101,480,20900,SH,DFND,1,20900,0,0,
KNOT OFFSHORE PARTNERS LP,CMN,Y48125101,36782,1602703,SH,DFND,2,1602703,0,0,
KNOWLES CORP,CMN,49926D109,12128,716796,SH,DFND,1,716796,0,0,
KNOWLES CORP,CMN,49926D109,549,32457,SH,DFND,2,32457,0,0,
KNOWLES CORP,CMN,49926D109,911,53817,SH,DFND,6,53817,0,0,
KOHLS CORP,CMN,500255104,55398,1432589,SH,DFND,1,1432589,0,0,
KOHLS CORP,CMN,500255104,2784,72000,SH,DFND,1,72000,0,0,Put
KOHLS CORP,CMN,500255104,6752,174600,SH,DFND,1,174600,0,0,Call
KOHLS CORP,CMN,500255104,17126,442868,SH,DFND,2,427848,0,15020,
KOHLS CORP,CMN,500255104,623,16117,SH,DFND,6,16117,0,0,
KONA GRILL INC,CMN,50047H201,159,42991,SH,DFND,1,42991,0,0,
KONINKLIJKE PHILIPS N V,CMN,500472303,4373,122071,SH,DFND,1,120539,0,1532,
KONINKLIJKE PHILIPS N V,CMN,500472303,9625,268715,SH,DFND,2,268715,0,0,
KOPIN CORP,CMN,500600101,79,21167,SH,DFND,1,21167,0,0,
KOPPERS HOLDINGS INC,CMN,50060P106,2590,71657,SH,DFND,1,71657,0,0,
KOPPERS HOLDINGS INC,CMN,50060P106,2216,61311,SH,DFND,2,61311,0,0,
KOPPERS HOLDINGS INC,CMN,50060P106,505,13983,SH,DFND,6,13983,0,0,
KOREA ELECTRIC PWR,CMN,500631106,424,23585,SH,DFND,1,21798,0,1787,
KOREA ELECTRIC PWR,CMN,500631106,2256,125534,SH,DFND,2,125534,0,0,
KOREA ELECTRIC PWR,CMN,500631106,2418,134553,SH,DFND,3,134553,0,0,
KORN FERRY INTL,CMN,500643200,3217,93167,SH,DFND,1,93167,0,0,
KORN FERRY INTL,CMN,500643200,1492,43214,SH,DFND,2,43214,0,0,
KORNIT DIGITAL LTD,CMN,M6372Q113,1139,58863,SH,DFND,1,58863,0,0,
KORNIT DIGITAL LTD,CMN,M6372Q113,10700,552970,SH,DFND,2,552970,0,0,
KOSMOS ENERGY LTD,CMN,G5315B107,22729,3545842,SH,DFND,1,3545842,0,0,
KOSMOS ENERGY LTD,CMN,G5315B107,824,128496,SH,DFND,2,128496,0,0,
KOSMOS ENERGY LTD,CMN,G5315B107,694,108287,SH,DFND,6,108287,0,0,
KRAFT HEINZ CO,CMN,500754106,183344,2140863,SH,DFND,1,1956879,0,183984,
KRAFT HEINZ CO,CMN,500754106,29332,342500,SH,DFND,1,342500,0,0,Call
KRAFT HEINZ CO,CMN,500754106,18995,221800,SH,DFND,1,221800,0,0,Put
KRAFT HEINZ CO,CMN,500754106,152927,1785700,SH,DFND,2,1627924,0,157776,
KRAFT HEINZ CO,CMN,500754106,632,7377,SH,DFND,3,2377,0,5000,
KRAFT HEINZ CO,CMN,500754106,3227,37684,SH,DFND,6,37684,0,0,
KRATON CORPORATION,CMN,50077C106,3159,91727,SH,DFND,1,91727,0,0,
KRATON CORPORATION,CMN,50077C106,264,7680,SH,DFND,2,7680,0,0,
KRATOS DEFENSE & SEC SOLUTIO,CMN,50077B207,1315,110764,SH,DFND,1,110764,0,0,
KROGER CO,CMN,501044101,81474,3493757,SH,DFND,1,3482157,0,11600,
KROGER CO,CMN,501044101,19174,822200,SH,DFND,1,822200,0,0,Put
KROGER CO,CMN,501044101,36738,1575400,SH,DFND,1,1575400,0,0,Call
KROGER CO,CMN,501044101,26759,1147470,SH,DFND,2,1089050,0,58420,
KROGER CO,CMN,501044101,2365,101395,SH,DFND,3,101395,0,0,
KROGER CO,CMN,501044101,1283,55026,SH,DFND,6,55026,0,0,
KRONOS WORLDWIDE INC,CMN,50105F105,388,21309,SH,DFND,1,21309,0,0,
KRONOS WORLDWIDE INC,CMN,50105F105,311,17047,SH,DFND,2,17047,0,0,
KT CORP,CMN,48268K101,10880,653839,SH,DFND,1,653839,0,0,
KULICKE & SOFFA INDS INC,CMN,501242101,5168,271740,SH,DFND,1,271740,0,0,
KULICKE & SOFFA INDS INC,CMN,501242101,336,17651,SH,DFND,2,17651,0,0,
KYOCERA CORP,CMN,501556203,4343,74527,SH,DFND,2,74527,0,0,
L BRANDS INC,CMN,501797104,70676,1311480,SH,DFND,1,1308178,0,3302,
L BRANDS INC,CMN,501797104,13893,257800,SH,DFND,1,257800,0,0,Put
L BRANDS INC,CMN,501797104,90072,1671400,SH,DFND,1,1671400,0,0,Call
L BRANDS INC,CMN,501797104,40618,753713,SH,DFND,2,747259,0,6454,
L BRANDS INC,CMN,501797104,806,14955,SH,DFND,6,14955,0,0,
L3 TECHNOLOGIES INC,CMN,502413107,122348,732273,SH,DFND,1,731600,0,673,
L3 TECHNOLOGIES INC,CMN,502413107,1119,6700,SH,DFND,1,6700,0,0,Call
L3 TECHNOLOGIES INC,CMN,502413107,1203,7200,SH,DFND,1,7200,0,0,Put
L3 TECHNOLOGIES INC,CMN,502413107,135709,812238,SH,DFND,2,801035,0,11203,
L3 TECHNOLOGIES INC,CMN,502413107,163,973,SH,DFND,6,973,0,0,
L3 TECHNOLOGIES INC,CMN,502413107,281,1680,SH,OTR,"6,2",0,1680,0,
LA JOLLA PHARMACEUTICAL CO,CMN,503459604,456,15301,SH,DFND,1,15301,0,0,
LA JOLLA PHARMACEUTICAL CO,CMN,503459604,1072,36000,SH,DFND,1,36000,0,0,Call
LA JOLLA PHARMACEUTICAL CO,CMN,503459604,1072,36000,SH,DFND,1,36000,0,0,Put
LA QUINTA HLDGS INC,CMN,50420D108,3531,239092,SH,DFND,1,239092,0,0,
LA QUINTA HLDGS INC,CMN,50420D108,4,300,SH,DFND,1,300,0,0,Put
LA QUINTA HLDGS INC,CMN,50420D108,1012,68500,SH,DFND,1,68500,0,0,Call
LA QUINTA HLDGS INC,CMN,50420D108,21210,1435994,SH,DFND,2,1435994,0,0,
LA Z BOY INC,CMN,505336107,5515,169699,SH,DFND,1,169699,0,0,
LA Z BOY INC,CMN,505336107,514,15813,SH,DFND,2,15813,0,0,
LABORATORY CORP AMER HLDGS,CMN,50540R409,156686,1016516,SH,DFND,1,1015607,0,909,
LABORATORY CORP AMER HLDGS,CMN,50540R409,339,2200,SH,DFND,1,2200,0,0,Call
LABORATORY CORP AMER HLDGS,CMN,50540R409,1387,9000,SH,DFND,1,9000,0,0,Put
LABORATORY CORP AMER HLDGS,CMN,50540R409,82130,532825,SH,DFND,2,526611,0,6214,
LABORATORY CORP AMER HLDGS,CMN,50540R409,393,2548,SH,DFND,6,2548,0,0,
LADDER CAP CORP,CMN,505743104,605,45149,SH,DFND,1,45149,0,0,
LADDER CAP CORP,CMN,505743104,1342,100068,SH,DFND,2,100068,0,0,
LADENBURG THALMAN FIN SVCS I,CMN,50575Q102,192,78500,SH,DFND,1,78500,0,0,
LADENBURG THALMAN FIN SVCS I,CMN,50575Q102,47,19269,SH,DFND,2,19269,0,0,
LAKELAND BANCORP INC,CMN,511637100,743,39441,SH,DFND,1,39441,0,0,
LAKELAND BANCORP INC,CMN,511637100,237,12550,SH,DFND,2,12550,0,0,
LAKELAND FINL CORP,CMN,511656100,1145,24952,SH,DFND,1,24952,0,0,
LAKELAND FINL CORP,CMN,511656100,40740,887977,SH,DFND,2,851192,0,36785,
LAM RESEARCH CORP,CNV,512807AL2,303,130000,PRN,DFND,1,130000,0,0,
LAM RESEARCH CORP,CMN,512807108,171799,1214731,SH,DFND,1,1202600,0,12131,
LAM RESEARCH CORP,CMN,512807108,4441,31400,SH,DFND,1,24400,0,7000,Put
LAM RESEARCH CORP,CMN,512807108,4752,33600,SH,DFND,1,33600,0,0,Call
LAM RESEARCH CORP,CMN,512807108,88776,627706,SH,DFND,2,614719,0,12987,
LAM RESEARCH CORP,CMN,512807108,378,2675,SH,DFND,6,2675,0,0,
LAM RESEARCH CORP,CMN,512807108,322,2275,SH,OTR,"6,2",0,2275,0,
LAMAR ADVERTISING CO NEW,CMN,512816109,114541,1556902,SH,DFND,1,1556902,0,0,
LAMAR ADVERTISING CO NEW,CMN,512816109,44,600,SH,DFND,1,600,0,0,Call
LAMAR ADVERTISING CO NEW,CMN,512816109,74,1000,SH,DFND,1,1000,0,0,Put
LAMAR ADVERTISING CO NEW,CMN,512816109,5445,74006,SH,DFND,2,73236,0,770,
LAMB WESTON HLDGS INC,CMN,513272104,33832,768202,SH,DFND,1,766862,0,1340,
LAMB WESTON HLDGS INC,CMN,513272104,10071,228672,SH,DFND,2,226814,0,1858,
LANCASTER COLONY CORP,CMN,513847103,17270,140838,SH,DFND,1,140838,0,0,
LANCASTER COLONY CORP,CMN,513847103,2286,18641,SH,DFND,2,18641,0,0,
LANDAUER INC,CMN,51476K103,1234,23588,SH,DFND,1,23588,0,0,
LANDAUER INC,CMN,51476K103,992,18969,SH,DFND,2,18969,0,0,
LANDEC CORP,CMN,514766104,782,52659,SH,DFND,1,52659,0,0,
LANDS END INC NEW,CMN,51509F105,575,38606,SH,DFND,1,22199,0,16407,
LANDS END INC NEW,CMN,51509F105,13,900,SH,DFND,1,900,0,0,Put
LANDS END INC NEW,CMN,51509F105,88,5900,SH,DFND,1,5900,0,0,Call
LANDSTAR SYS INC,CMN,515098101,15911,185874,SH,DFND,1,185874,0,0,
LANDSTAR SYS INC,CMN,515098101,2127,24850,SH,DFND,2,22239,0,2611,
LANDSTAR SYS INC,CMN,515098101,303,3535,SH,DFND,6,3535,0,0,
LANNET INC,CMN,516012101,3102,152047,SH,DFND,1,152047,0,0,
LANTHEUS HLDGS INC,CMN,516544103,2057,116568,SH,DFND,1,116568,0,0,
LANTHEUS HLDGS INC,CMN,516544103,827,46848,SH,DFND,2,46848,0,0,
LANTRONIX INC,CMN,516548203,99,40632,SH,DFND,1,40632,0,0,
LAREDO PETROLEUM INC,CMN,516806106,30203,2870986,SH,DFND,1,2870986,0,0,
LAREDO PETROLEUM INC,CMN,516806106,2225,211495,SH,DFND,2,211495,0,0,
LAS VEGAS SANDS CORP,CMN,517834107,42089,658767,SH,DFND,1,578834,0,79933,
LAS VEGAS SANDS CORP,CMN,517834107,15538,243200,SH,DFND,1,243200,0,0,Call
LAS VEGAS SANDS CORP,CMN,517834107,13564,212300,SH,DFND,1,212300,0,0,Put
LAS VEGAS SANDS CORP,CMN,517834107,155705,2437073,SH,DFND,2,2337686,0,99387,
LAS VEGAS SANDS CORP,CMN,517834107,1015,15880,SH,DFND,6,15880,0,0,
LAS VEGAS SANDS CORP,CMN,517834107,935,14635,SH,OTR,"6,2",0,14635,0,
LAS VEGAS SANDS CORP,CMN,517834107,318,4982,SH,DFND,7,4982,0,0,
LASALLE HOTEL PPTYS,CMN,517942108,21301,714814,SH,DFND,1,714814,0,0,
LASALLE HOTEL PPTYS,CMN,517942108,112425,3772656,SH,DFND,2,3749782,0,22874,
LASALLE HOTEL PPTYS,CMN,517942108,10048,337173,SH,DFND,3,271,0,336902,
LASALLE HOTEL PPTYS,CMN,517942108,306,10254,SH,DFND,6,10254,0,0,
LATAM AIRLS GROUP S A,CMN,51817R106,463,41809,SH,DFND,1,41809,0,0,
LATAM AIRLS GROUP S A,CMN,51817R106,1076,97196,SH,DFND,2,97196,0,0,
LATAM AIRLS GROUP S A,CMN,51817R106,230,20797,SH,DFND,3,20797,0,0,
LATTICE SEMICONDUCTOR CORP,CMN,518415104,6574,987162,SH,DFND,1,987162,0,0,
LATTICE SEMICONDUCTOR CORP,CMN,518415104,72,10853,SH,DFND,2,10853,0,0,
LAUDER ESTEE COS INC,CMN,518439104,116373,1212470,SH,DFND,1,1141191,0,71279,
LAUDER ESTEE COS INC,CMN,518439104,1641,17100,SH,DFND,1,17100,0,0,Call
LAUDER ESTEE COS INC,CMN,518439104,3331,34700,SH,DFND,1,34700,0,0,Put
LAUDER ESTEE COS INC,CMN,518439104,67649,704820,SH,DFND,2,635912,0,68908,
LAUDER ESTEE COS INC,CMN,518439104,4671,48663,SH,DFND,3,34,0,48629,
LAUDER ESTEE COS INC,CMN,518439104,977,10174,SH,DFND,4,0,0,10174,
LAUDER ESTEE COS INC,CMN,518439104,2745,28604,SH,DFND,6,28604,0,0,
LAUDER ESTEE COS INC,CMN,518439104,641,6679,SH,OTR,"6,2",0,6679,0,
LAUREATE EDUCATION INC,CMN,518613203,2727,155558,SH,DFND,1,155558,0,0,
LAYNE CHRISTENSEN CO,CMN,521050104,197,22462,SH,DFND,1,22462,0,0,
LAZARD LTD,CMN,G54050102,40606,876458,SH,DFND,1,875453,0,1005,
