nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,otherManager,Sole,Shared,None,putCall
MEDIDATA SOLUTIONS INC,CMN,58471A105,755,17636,SH,DFND,1,17636,0,0,
MEDIDATA SOLUTIONS INC,CMN,58471A105,257,6000,SH,DFND,1,6000,0,0,Call
MEDIDATA SOLUTIONS INC,CMN,58471A105,330,7700,SH,DFND,1,7700,0,0,Put
MEDIDATA SOLUTIONS INC,CMN,58471A105,1038,24254,SH,DFND,2,24254,0,0,
MEDIFAST INC,CMN,58470H101,365,12008,SH,DFND,1,12008,0,0,
MEDIVATION INC,CMN,58501N101,4237,54972,SH,DFND,1,54962,0,10,
MEDIVATION INC,CNV,58501NAA9,276,173000,PRN,DFND,1,173000,0,0,
MEDIVATION INC,CMN,58501N101,2312,30000,SH,DFND,1,30000,0,0,Put
MEDIVATION INC,CMN,58501N101,64004,830362,SH,DFND,2,808826,0,21536,
MEDIVATION INC,CMN,58501N101,389,5053,SH,OTR,"6,2",0,5053,0,
MEDIWOUND LTD,CMN,M68830104,293,25703,SH,DFND,1,25703,0,0,
MEDLEY CAP CORP,CMN,58503F106,1642,125765,SH,DFND,1,125765,0,0,
MEDNAX INC,CMN,58502B106,22397,385163,SH,DFND,1,385163,0,0,
MEDNAX INC,CMN,58502B106,18677,321192,SH,DFND,2,321192,0,0,
MEDTRONIC INC,CMN,585055106,132371,2076089,SH,DFND,1,2036815,0,39274,
MEDTRONIC INC,CMN,585055106,15653,245500,SH,DFND,1,245500,0,0,Call
MEDTRONIC INC,CMN,585055106,16010,251100,SH,DFND,1,251100,0,0,Put
MEDTRONIC INC,CMN,585055106,268449,4210307,SH,DFND,2,3943800,0,266507,
MEDTRONIC INC,CMN,585055106,550,8623,SH,DFND,6,8623,0,0,
MEDTRONIC INC,CMN,585055106,7584,118946,SH,OTR,"6,2",0,118946,0,
MEETME INC,CMN,585141104,68,25145,SH,DFND,1,25145,0,0,
MEI PHARMA INC,CMN,55279B202,140,22119,SH,DFND,1,22119,0,0,
MELA SCIENCES INC,CMN,55277R100,25,77954,SH,DFND,1,77954,0,0,
MELCO CROWN ENTMT LTD,CMN,585464100,9134,255792,SH,DFND,1,253092,0,2700,
MELCO CROWN ENTMT LTD,CMN,585464100,8935,250200,SH,DFND,1,250200,0,0,Put
MELCO CROWN ENTMT LTD,CMN,585464100,13870,388400,SH,DFND,1,388400,0,0,Call
MELCO CROWN ENTMT LTD,CMN,585464100,3496,97910,SH,DFND,2,93512,0,4398,
MELLANOX TECHNOLOGIES LTD,CMN,M51363113,501,14360,SH,DFND,1,14360,0,0,
MELLANOX TECHNOLOGIES LTD,CMN,M51363113,1569,45000,SH,DFND,1,45000,0,0,Put
MELLANOX TECHNOLOGIES LTD,CMN,M51363113,1150,33000,SH,DFND,1,33000,0,0,Call
MEMORIAL PRODTN PARTNERS LP,CMN,586048100,58942,2431586,SH,DFND,2,2431586,0,0,
MEMORIAL RESOURCE DEV CORP,CMN,58605Q109,2983,122471,SH,DFND,1,122471,0,0,
MEMORIAL RESOURCE DEV CORP,CMN,58605Q109,10597,435000,SH,DFND,2,435000,0,0,
MENS WEARHOUSE INC,CMN,587118100,23083,413665,SH,DFND,1,108265,0,305400,
MENS WEARHOUSE INC,CMN,587118100,541,9700,SH,DFND,1,9700,0,0,Call
MENS WEARHOUSE INC,CMN,587118100,22035,394887,SH,DFND,2,374628,0,20259,
MENTOR GRAPHICS CORP,CMN,587200106,4944,229217,SH,DFND,1,229217,0,0,
MENTOR GRAPHICS CORP,CNV,587200AK2,111,91000,PRN,DFND,1,91000,0,0,
MENTOR GRAPHICS CORP,CMN,587200106,1317,61038,SH,DFND,2,61038,0,0,
MERCADOLIBRE INC,CMN,58733R102,1237,12968,SH,DFND,1,12968,0,0,
MERCADOLIBRE INC,CMN,58733R102,6020,63100,SH,DFND,1,63100,0,0,Put
MERCADOLIBRE INC,CMN,58733R102,6525,68400,SH,DFND,1,68400,0,0,Call
MERCADOLIBRE INC,CMN,58733R102,809,8478,SH,DFND,2,8478,0,0,
MERCER INTL INC,CMN,588056101,550,52399,SH,DFND,1,52399,0,0,
MERCK & CO INC NEW,CMN,58933Y105,506797,8760539,SH,DFND,1,6252283,0,2508256,
MERCK & CO INC NEW,CMN,58933Y105,104599,1808100,SH,DFND,1,1808100,0,0,Call
MERCK & CO INC NEW,CMN,58933Y105,79636,1376600,SH,DFND,1,1376600,0,0,Put
MERCK & CO INC NEW,CMN,58933Y105,490019,8470506,SH,DFND,2,8024915,0,445591,
MERCK & CO INC NEW,CMN,58933Y105,1170,20230,SH,DFND,3,1486,0,18744,
MERCK & CO INC NEW,CMN,58933Y105,260,4495,SH,DFND,4,0,0,4495,
MERCK & CO INC NEW,CMN,58933Y105,48103,831518,SH,DFND,5,198,0,831320,
MERCK & CO INC NEW,CMN,58933Y105,9,148,SH,DFND,6,148,0,0,
MERCK & CO INC NEW,CMN,58933Y105,7494,129547,SH,OTR,"6,2",0,129547,0,
MERCURY GENL CORP NEW,CMN,589400100,3357,71375,SH,DFND,1,71375,0,0,
MERCURY GENL CORP NEW,CMN,589400100,25576,543711,SH,DFND,2,543711,0,0,
MERCURY SYS INC,CMN,589378108,321,28270,SH,DFND,1,28270,0,0,
MEREDITH CORP,CMN,589433101,1881,38903,SH,DFND,1,38610,0,293,
MERGE HEALTHCARE INC,CMN,589499102,52,22787,SH,DFND,1,22787,0,0,
MERIDIAN BIOSCIENCE INC,CMN,589584101,2125,102967,SH,DFND,1,102967,0,0,
MERIDIAN BIOSCIENCE INC,CMN,589584101,677,32800,SH,DFND,1,32800,0,0,Put
MERIT MED SYS INC,CMN,589889104,109,7205,SH,DFND,1,7205,0,0,
MERIT MED SYS INC,CMN,589889104,1126,74600,SH,DFND,1,74600,0,0,Call
MERITAGE HOMES CORP,CMN,59001A102,3455,81859,SH,DFND,1,81859,0,0,
MERITAGE HOMES CORP,CMN,59001A102,511,12100,SH,DFND,1,12100,0,0,Put
MERITAGE HOMES CORP,CMN,59001A102,633,15000,SH,DFND,1,15000,0,0,Call
MERITAGE HOMES CORP,CMN,59001A102,47148,1116975,SH,DFND,2,1073955,0,43020,
MERITAGE HOMES CORP,CNV,59001AAR3,2101,2000000,PRN,DFND,2,2000000,0,0,
MERITOR INC,CMN,59001K100,11913,913609,SH,DFND,1,911609,0,2000,
MERITOR INC,CMN,59001K100,1648,126400,SH,DFND,1,126400,0,0,Call
MERITOR INC,CMN,59001K100,1206,92500,SH,DFND,1,92500,0,0,Put
MERITOR INC,CMN,59001K100,415,31835,SH,DFND,2,31835,0,0,
MERRIMACK PHARMACEUTICALS IN,CMN,590328100,3596,493345,SH,DFND,1,493345,0,0,
MERRIMACK PHARMACEUTICALS IN,CMN,590328100,1094,150000,SH,DFND,1,150000,0,0,Put
MERRIMACK PHARMACEUTICALS IN,CMN,590328100,1823,250000,SH,DFND,1,250000,0,0,Call
MERRIMACK PHARMACEUTICALS IN,CMN,590328100,171,23406,SH,DFND,2,23406,0,0,
MERRIMACK PHARMACEUTICALS IN,CMN,590328100,1031,141428,SH,DFND,6,141428,0,0,
MERU NETWORKS INC,CMN,59047Q103,251,68092,SH,DFND,1,68092,0,0,
METALICO INC,CMN,591176102,28,22731,SH,DFND,1,22731,0,0,
METHANEX CORP,CMN,59151K108,2698,43678,SH,DFND,1,43678,0,0,
METHANEX CORP,CMN,59151K108,1217,19700,SH,DFND,1,19700,0,0,Put
METHANEX CORP,CMN,59151K108,1248,20200,SH,DFND,1,20200,0,0,Call
METHANEX CORP,CMN,59151K108,48977,792759,SH,DFND,2,751938,0,40821,
METHODE ELECTRS INC,CMN,591520200,1006,26339,SH,DFND,1,26339,0,0,
METHODE ELECTRS INC,CMN,591520200,369,9669,SH,DFND,2,9669,0,0,
METLIFE INC,CMN,59156R108,507111,9127269,SH,DFND,1,9072535,0,54734,
METLIFE INC,CMN,59156R108,118754,2137400,SH,DFND,1,2137400,0,0,Put
METLIFE INC,CMN,59156R108,111087,1999400,SH,DFND,1,1999400,0,0,Call
METLIFE INC,CMN,59156R108,159343,2867944,SH,DFND,2,2844894,0,23050,
METLIFE INC,CMN,59156R108,5069,91232,SH,DFND,3,1,0,91231,
METLIFE INC,CMN,59156R108,3097,55749,SH,OTR,"6,2",0,55749,0,
METTLER TOLEDO INTERNATIONAL,CMN,592688105,19377,76535,SH,DFND,1,76535,0,0,
METTLER TOLEDO INTERNATIONAL,CMN,592688105,89273,352606,SH,DFND,2,341519,0,11087,
METTLER TOLEDO INTERNATIONAL,CMN,592688105,653,2580,SH,OTR,"6,2",0,2580,0,
MFA FINL INC,CMN,55272X102,768,93509,SH,DFND,1,93509,0,0,
MFA FINL INC,CMN,55272X102,61661,7510515,SH,DFND,2,7156375,0,354140,
MFS CHARTER INCOME TR,CMN,552727109,154,16671,SH,DFND,1,16671,0,0,
MFS CHARTER INCOME TR,CMN,552727109,844,91350,SH,DFND,3,0,0,91350,
MFS INTER INCOME TR,CMN,55273C107,177,33585,SH,DFND,1,33585,0,0,
MFS MULTIMARKET INCOME TR,CMN,552737108,156,23459,SH,DFND,1,23459,0,0,
MFS MUN INCOME TR,CMN,552738106,638,96599,SH,DFND,1,96599,0,0,
MGE ENERGY INC,CMN,55277P104,1103,27907,SH,DFND,1,27907,0,0,
MGIC INVT CORP WIS,CMN,552848103,16043,1736297,SH,DFND,1,1677344,0,58953,
MGIC INVT CORP WIS,CNV,552848AE3,4905,3295000,PRN,DFND,1,3295000,0,0,
MGIC INVT CORP WIS,CNV,552848AD5,14708,12679000,PRN,DFND,1,12679000,0,0,
MGIC INVT CORP WIS,CMN,552848103,3274,354300,SH,DFND,1,354300,0,0,Call
MGIC INVT CORP WIS,CMN,552848103,9612,1040300,SH,DFND,1,1040300,0,0,Put
MGIC INVT CORP WIS,CMN,552848103,98865,10699657,SH,DFND,2,10387217,0,312440,
MGIC INVT CORP WIS,CMN,552848103,678,73414,SH,OTR,"6,2",0,73414,0,
MGM RESORTS INTERNATIONAL,CMN,552953101,21845,827445,SH,DFND,1,822445,0,5000,
MGM RESORTS INTERNATIONAL,CNV,55303QAE0,5880,3987000,PRN,DFND,1,3987000,0,0,
MGM RESORTS INTERNATIONAL,CMN,552953101,26107,988900,SH,DFND,1,988900,0,0,Call
MGM RESORTS INTERNATIONAL,CMN,552953101,35563,1347100,SH,DFND,1,1347100,0,0,Put
MGM RESORTS INTERNATIONAL,CMN,552953101,185653,7032305,SH,DFND,2,6986876,0,45429,
MGM RESORTS INTERNATIONAL,CMN,552953101,1580,59844,SH,OTR,"6,2",0,59844,0,
MGM RESORTS INTERNATIONAL,CMN,552953101,250,9452,SH,DFND,7,9452,0,0,
MICHAEL KORS HLDGS LTD,CMN,G60754101,91447,1031551,SH,DFND,1,1019748,0,11803,
MICHAEL KORS HLDGS LTD,CMN,G60754101,52463,591800,SH,DFND,1,591800,0,0,Call
MICHAEL KORS HLDGS LTD,CMN,G60754101,75388,850400,SH,DFND,1,850400,0,0,Put
MICHAEL KORS HLDGS LTD,CMN,G60754101,5850,65986,SH,DFND,2,65986,0,0,
MICHAEL KORS HLDGS LTD,CMN,G60754101,671,7566,SH,DFND,3,0,0,7566,
MICREL INC,CMN,594793101,136,12086,SH,DFND,1,12086,0,0,
MICREL INC,CMN,594793101,16032,1421317,SH,DFND,2,1340768,0,80549,
MICROCHIP TECHNOLOGY INC,CMN,595017104,20828,426722,SH,DFND,1,426422,0,300,
MICROCHIP TECHNOLOGY INC,CNV,595017AB0,166,87000,PRN,DFND,1,87000,0,0,
MICROCHIP TECHNOLOGY INC,CMN,595017104,708,14500,SH,DFND,1,14500,0,0,Put
MICROCHIP TECHNOLOGY INC,CMN,595017104,1240,25400,SH,DFND,1,25400,0,0,Call
MICROCHIP TECHNOLOGY INC,CMN,595017104,6496,133097,SH,DFND,2,133097,0,0,
MICROCHIP TECHNOLOGY INC,CMN,595017104,203,4160,SH,DFND,3,4160,0,0,
MICRON TECHNOLOGY INC,CMN,595112103,246899,7493127,SH,DFND,1,7493127,0,0,
MICRON TECHNOLOGY INC,CNV,595112AU7,5670,1884000,PRN,DFND,1,1884000,0,0,
MICRON TECHNOLOGY INC,CNV,595112AW3,1053,306000,PRN,DFND,1,306000,0,0,
MICRON TECHNOLOGY INC,CNV,595112AX1,4172,1239000,PRN,DFND,1,1239000,0,0,
MICRON TECHNOLOGY INC,CMN,595112103,215358,6535900,SH,DFND,1,6535900,0,0,Call
MICRON TECHNOLOGY INC,CMN,595112103,175736,5333400,SH,DFND,1,5333400,0,0,Put
MICRON TECHNOLOGY INC,CMN,595112103,83576,2536449,SH,DFND,2,1959092,0,577357,
MICRON TECHNOLOGY INC,CMN,595112103,2070,62828,SH,OTR,"6,2",0,62828,0,
MICROS SYS INC,CMN,594901100,16267,239570,SH,DFND,1,239570,0,0,
MICROS SYS INC,CMN,594901100,75,1100,SH,DFND,1,1100,0,0,Call
MICROS SYS INC,CMN,594901100,95,1400,SH,DFND,1,1400,0,0,Put
MICROS SYS INC,CMN,594901100,1578,23239,SH,DFND,2,23239,0,0,
MICROSEMI CORP,CMN,595137100,1064,39763,SH,DFND,1,39763,0,0,
MICROSEMI CORP,CMN,595137100,1538,57490,SH,DFND,2,57490,0,0,
MICROSOFT CORP,CMN,594918104,1506847,36135423,SH,DFND,1,32316037,0,3819386,
MICROSOFT CORP,CMN,594918104,496768,11912900,SH,DFND,1,11912900,0,0,Put
MICROSOFT CORP,CMN,594918104,288593,6920700,SH,DFND,1,6920700,0,0,Call
MICROSOFT CORP,CMN,594918104,653242,15665279,SH,DFND,2,14880305,0,784974,
MICROSOFT CORP,CMN,594918104,846,20298,SH,DFND,3,19138,0,1160,
MICROSOFT CORP,CMN,594918104,250,6000,SH,DFND,4,0,0,6000,
MICROSOFT CORP,CMN,594918104,54729,1312457,SH,DFND,5,301,0,1312156,
MICROSOFT CORP,CMN,594918104,575,13781,SH,DFND,6,13781,0,0,
MICROSOFT CORP,CMN,594918104,10144,243258,SH,OTR,"6,2",0,243258,0,
MICROSTRATEGY INC,CMN,594972408,700,4975,SH,DFND,1,4975,0,0,
MICROSTRATEGY INC,CMN,594972408,1575,11197,SH,DFND,2,11197,0,0,
MICROVISION INC DEL,CMN,594960304,34,16711,SH,DFND,1,16711,0,0,
MID-AMER APT CMNTYS INC,CMN,59522J103,29323,401410,SH,DFND,1,401410,0,0,
MID-AMER APT CMNTYS INC,CMN,59522J103,54113,740770,SH,DFND,2,730441,0,10329,
MID-AMER APT CMNTYS INC,CMN,59522J103,16,213,SH,OTR,"6,2",0,213,0,
MIDDLEBY CORP,CMN,596278101,12590,152205,SH,DFND,1,152205,0,0,
MIDDLEBY CORP,CMN,596278101,468,5655,SH,DFND,2,5655,0,0,
MIDDLESEX WATER CO,CMN,596680108,1029,48579,SH,DFND,1,48579,0,0,
MIDSTATES PETE CO INC,CMN,59804T100,407,56242,SH,DFND,1,56242,0,0,
MIDSTATES PETE CO INC,CMN,59804T100,78,10730,SH,DFND,2,10730,0,0,
MIDWAY GOLD CORP,CMN,598153104,309,343551,SH,DFND,1,343551,0,0,
MILLENNIAL MEDIA INC,CMN,60040N105,311,62390,SH,DFND,1,62390,0,0,
MILLER HERMAN INC,CMN,600544100,1916,63345,SH,DFND,1,63345,0,0,
MILLER HERMAN INC,CMN,600544100,561,18552,SH,DFND,2,18552,0,0,
MILLER INDS INC TENN,CMN,600551204,966,46945,SH,DFND,2,46945,0,0,
MIMEDX GROUP INC,CMN,602496101,197,27798,SH,DFND,1,27798,0,0,
MIMEDX GROUP INC,CMN,602496101,1765,249000,SH,DFND,1,249000,0,0,Put
MINDRAY MEDICAL INTL LTD,CMN,602675100,275,8741,SH,DFND,1,7241,0,1500,
MINDRAY MEDICAL INTL LTD,CMN,602675100,1813,57560,SH,DFND,3,1560,0,56000,
MINERALS TECHNOLOGIES INC,CMN,603158106,2742,41809,SH,DFND,1,41809,0,0,
MINERALS TECHNOLOGIES INC,CMN,603158106,16529,252048,SH,DFND,2,239408,0,12640,
MIRATI THERAPEUTICS INC,CMN,60468T105,997,49849,SH,DFND,1,49849,0,0,
MISTRAS GROUP INC,CMN,60649T107,455,18541,SH,DFND,1,18541,0,0,
MITCHAM INDS INC,CMN,606501104,184,13183,SH,DFND,1,13183,0,0,
MITEK SYS INC,CMN,606710200,122,36682,SH,DFND,1,36682,0,0,
MITSUBISHI UFJ FINL GROUP IN,CMN,606822104,9632,1566229,SH,DFND,1,1555929,0,10300,
MITSUBISHI UFJ FINL GROUP IN,CMN,606822104,15926,2589562,SH,DFND,2,2589562,0,0,
MIZUHO FINL GROUP INC,CMN,60687Y109,45,10951,SH,DFND,1,10951,0,0,
MIZUHO FINL GROUP INC,CMN,60687Y109,8029,1953585,SH,DFND,2,1953585,0,0,
MKS INSTRUMENT INC,CMN,55306N104,714,22863,SH,DFND,1,22863,0,0,
MKS INSTRUMENT INC,CMN,55306N104,57036,1825745,SH,DFND,2,1727924,0,97821,
MOBILE MINI INC,CMN,60740F105,1151,24026,SH,DFND,1,24026,0,0,
MOBILE MINI INC,CMN,60740F105,52693,1100289,SH,DFND,2,1046468,0,53821,
MOBILE TELESYSTEMS OJSC,CMN,607409109,13644,691170,SH,DFND,1,691170,0,0,
MOBILE TELESYSTEMS OJSC,CMN,607409109,423,21432,SH,DFND,2,21432,0,0,
MOBILE TELESYSTEMS OJSC,CMN,607409109,11642,589786,SH,DFND,3,589786,0,0,
MODEL N INC,CMN,607525102,2496,225877,SH,DFND,1,225877,0,0,
MODEL N INC,CMN,607525102,7823,708000,SH,DFND,1,708000,0,0,Call
MODINE MFG CO,CMN,607828100,938,59601,SH,DFND,1,59601,0,0,
MODINE MFG CO,CMN,607828100,3927,249503,SH,DFND,2,249503,0,0,
MODUSLINK GLOBAL SOLUTIONS I,CMN,60786L107,114,30472,SH,DFND,1,30472,0,0,
MOELIS & CO,CMN,60786M105,15238,453374,SH,DFND,2,428822,0,24552,
MOHAWK INDS INC,CMN,608190104,28439,205576,SH,DFND,1,205388,0,188,
MOHAWK INDS INC,CMN,608190104,2366,17100,SH,DFND,1,17100,0,0,Put
MOHAWK INDS INC,CMN,608190104,2075,15000,SH,DFND,1,15000,0,0,Call
MOHAWK INDS INC,CMN,608190104,45746,330678,SH,DFND,2,316996,0,13682,
MOLINA HEALTHCARE INC,CMN,60855R100,2068,46328,SH,DFND,1,46328,0,0,
MOLINA HEALTHCARE INC,CNV,60855RAA8,314,219000,PRN,DFND,1,219000,0,0,
MOLINA HEALTHCARE INC,CMN,60855R100,1133,25388,SH,DFND,2,25388,0,0,
MOLSON COORS BREWING CO,CMN,60871R209,72389,976120,SH,DFND,1,957680,0,18440,
MOLSON COORS BREWING CO,CMN,60871R209,5770,77800,SH,DFND,1,77800,0,0,Put
MOLSON COORS BREWING CO,CMN,60871R209,28700,387000,SH,DFND,1,387000,0,0,Call
MOLSON COORS BREWING CO,CMN,60871R209,8236,111056,SH,DFND,2,111056,0,0,
MOLYCORP INC DEL,CMN,608753109,2130,828713,SH,DFND,1,825713,0,3000,
MOLYCORP INC DEL,CNV,608753AF6,19,30000,PRN,DFND,1,30000,0,0,
MOLYCORP INC DEL,CMN,608753109,1701,662000,SH,DFND,1,662000,0,0,Put
MOLYCORP INC DEL,CMN,608753109,2325,904800,SH,DFND,1,904800,0,0,Call
MOMENTA PHARMACEUTICALS INC,CMN,60877T100,2574,213118,SH,DFND,1,213118,0,0,
MOMENTA PHARMACEUTICALS INC,CMN,60877T100,956,79100,SH,DFND,1,79100,0,0,Call
MOMENTA PHARMACEUTICALS INC,CMN,60877T100,249,20600,SH,DFND,1,20600,0,0,Put
MOMENTA PHARMACEUTICALS INC,CMN,60877T100,1326,109781,SH,DFND,2,109781,0,0,
MONARCH CASINO & RESORT INC,CMN,609027107,156,10279,SH,DFND,1,10279,0,0,
MONARCH CASINO & RESORT INC,CMN,609027107,189,12464,SH,DFND,2,12464,0,0,
MONDELEZ INTL INC,CMN,609207105,144023,3829376,SH,DFND,1,3623768,0,205608,
MONDELEZ INTL INC,CMN,609207105,13081,347800,SH,DFND,1,347800,0,0,Call
MONDELEZ INTL INC,CMN,609207105,9775,259900,SH,DFND,1,259900,0,0,Put
MONDELEZ INTL INC,CMN,609207105,59197,1573981,SH,DFND,2,1423771,0,150210,
MONDELEZ INTL INC,CMN,609207105,2056,54678,SH,OTR,"6,2",0,54678,0,
MONEYGRAM INTL INC,CMN,60935Y208,560,38028,SH,DFND,1,38028,0,0,
MONOLITHIC PWR SYS INC,CMN,609839105,5161,121855,SH,DFND,1,121855,0,0,
MONOLITHIC PWR SYS INC,CMN,609839105,3217,75966,SH,DFND,2,75966,0,0,
MONOTYPE IMAGING HOLDINGS IN,CMN,61022P100,744,26425,SH,DFND,1,26425,0,0,
MONOTYPE IMAGING HOLDINGS IN,CMN,61022P100,32265,1145354,SH,DFND,2,1088000,0,57354,
MONRO MUFFLER BRAKE INC,CMN,610236101,3244,60982,SH,DFND,1,60982,0,0,
MONRO MUFFLER BRAKE INC,CMN,610236101,20874,392439,SH,DFND,2,370855,0,21584,
MONSANTO CO NEW,CMN,61166W101,228452,1831428,SH,DFND,1,1731023,0,100405,
MONSANTO CO NEW,CMN,61166W101,249393,1999300,SH,DFND,1,1999300,0,0,Call
MONSANTO CO NEW,CMN,61166W101,179351,1437800,SH,DFND,1,1437800,0,0,Put
MONSANTO CO NEW,CMN,61166W101,68942,552684,SH,DFND,2,522142,0,30542,
MONSANTO CO NEW,CMN,61166W101,3589,28769,SH,DFND,3,640,0,28129,
MONSANTO CO NEW,CMN,61166W101,1413,11331,SH,DFND,4,0,0,11331,
MONSTER BEVERAGE CORP,CMN,611740101,33047,465258,SH,DFND,1,465236,0,22,
MONSTER BEVERAGE CORP,CMN,611740101,5732,80700,SH,DFND,1,80700,0,0,Put
MONSTER BEVERAGE CORP,CMN,611740101,7764,109300,SH,DFND,1,109300,0,0,Call
MONSTER BEVERAGE CORP,CMN,611740101,4439,62495,SH,DFND,2,62495,0,0,
MONSTER WORLDWIDE INC,CMN,611742107,891,136185,SH,DFND,1,134796,0,1389,
MONSTER WORLDWIDE INC,CMN,611742107,97,14900,SH,DFND,1,14900,0,0,Put
MONSTER WORLDWIDE INC,CMN,611742107,71,10800,SH,DFND,1,10800,0,0,Call
MONSTER WORLDWIDE INC,CMN,611742107,626,95658,SH,DFND,2,95658,0,0,
MONTAGE TECHNOLOGY GROUP LTD,CMN,G6209T105,322,15553,SH,DFND,1,15553,0,0,
MONTPELIER RE HOLDINGS LTD,CMN,G62185106,498,15578,SH,DFND,1,15578,0,0,
MONTPELIER RE HOLDINGS LTD,CMN,G62185106,459,14370,SH,DFND,2,14370,0,0,
MOODYS CORP,CMN,615369105,36348,414643,SH,DFND,1,412958,0,1685,
MOODYS CORP,CMN,615369105,21986,250808,SH,DFND,2,250808,0,0,
MOOG INC,CMN,615394202,2169,29755,SH,DFND,1,29755,0,0,
MOOG INC,CMN,615394202,73854,1013219,SH,DFND,2,960783,0,52436,
MORGAN STANLEY,CMN,617446448,148052,4579401,SH,DFND,1,4559731,0,19670,
MORGAN STANLEY,CMN,617446448,95480,2953300,SH,DFND,1,2953300,0,0,Put
MORGAN STANLEY,CMN,617446448,33219,1027500,SH,DFND,1,1027500,0,0,Call
MORGAN STANLEY,CMN,617446448,173731,5373669,SH,DFND,2,5083826,0,289843,
MORGAN STANLEY,CMN,617446448,4063,125662,SH,OTR,"6,2",0,125662,0,
MORGAN STANLEY ASIA PAC FD I,CMN,61744U106,10839,648641,SH,DFND,1,648641,0,0,
MORGAN STANLEY CHINA A SH FD,CMN,617468103,280,12754,SH,DFND,1,12754,0,0,
MORGAN STANLEY EM MKTS DM DE,CMN,617477104,945,70912,SH,DFND,1,48330,0,22582,
MORGANS HOTEL GROUP CO,CMN,61748W108,252,31756,SH,DFND,1,31756,0,0,
MORGANS HOTEL GROUP CO,CNV,61748WAB4,279,282000,PRN,DFND,1,282000,0,0,
MORNINGSTAR INC,CMN,617700109,1749,24352,SH,DFND,1,24352,0,0,
MOSAIC CO NEW,CMN,61945C103,34787,703469,SH,DFND,1,684426,0,19043,
MOSAIC CO NEW,CMN,61945C103,23766,480600,SH,DFND,1,480600,0,0,Call
MOSAIC CO NEW,CMN,61945C103,19132,386900,SH,DFND,1,386900,0,0,Put
MOSAIC CO NEW,CMN,61945C103,7034,142244,SH,DFND,2,142244,0,0,
MOSYS INC,CMN,619718109,278,88593,SH,DFND,1,88593,0,0,
MOTORCAR PTS AMER INC,CMN,620071100,908,37309,SH,DFND,1,37309,0,0,
MOTOROLA SOLUTIONS INC,CMN,620076307,282495,4243579,SH,DFND,1,4240512,0,3067,
MOTOROLA SOLUTIONS INC,CMN,620076307,15384,231100,SH,DFND,1,231100,0,0,Call
MOTOROLA SOLUTIONS INC,CMN,620076307,25423,381900,SH,DFND,1,381900,0,0,Put
MOTOROLA SOLUTIONS INC,CMN,620076307,8569,128724,SH,DFND,2,128724,0,0,
MOVADO GROUP INC,CMN,624580106,1570,37680,SH,DFND,1,37680,0,0,
MOVADO GROUP INC,CMN,624580106,47959,1150919,SH,DFND,2,1090710,0,60209,
MOVE INC,CMN,62458M207,658,44513,SH,DFND,1,44513,0,0,
MOVE INC,CMN,62458M207,218,14727,SH,DFND,2,14727,0,0,
MPLX LP,CMN,55336V100,53836,834659,SH,DFND,2,834659,0,0,
MRC GLOBAL INC,CMN,55345K103,3246,114735,SH,DFND,1,114735,0,0,
MRC GLOBAL INC,CMN,55345K103,525,18544,SH,DFND,2,18544,0,0,
MSA SAFETY INC,CMN,553498106,2752,47875,SH,DFND,1,47875,0,0,
MSA SAFETY INC,CMN,553498106,458,7960,SH,DFND,2,7960,0,0,
MSC INDL DIRECT INC,CMN,553530106,14830,155062,SH,DFND,1,155062,0,0,
MSC INDL DIRECT INC,CMN,553530106,1233,12893,SH,DFND,2,12893,0,0,
MSCI INC,CMN,55354G100,8562,186730,SH,DFND,1,186730,0,0,
MSCI INC,CMN,55354G100,7399,161367,SH,DFND,2,69946,0,91421,
MTR GAMING GROUP INC,CMN,553769100,216,40321,SH,DFND,1,40321,0,0,
MTS SYS CORP,CMN,553777103,692,10211,SH,DFND,1,10211,0,0,
MUELLER INDS INC,CMN,624756102,1034,35168,SH,DFND,1,35168,0,0,
MUELLER INDS INC,CMN,624756102,368,12523,SH,DFND,2,12523,0,0,
MUELLER WTR PRODS INC,CMN,624758108,1728,200028,SH,DFND,1,200028,0,0,
MUELLER WTR PRODS INC,CMN,624758108,476,55127,SH,DFND,2,55127,0,0,
MULTI FINELINE ELECTRONIX IN,CMN,62541B101,172,15611,SH,DFND,1,15611,0,0,
MULTIMEDIA GAMES HLDG CO INC,CMN,625453105,266,8974,SH,DFND,2,8974,0,0,
MURPHY OIL CORP,CMN,626717102,114998,1729818,SH,DFND,1,536188,0,1193630,
MURPHY OIL CORP,CMN,626717102,1682,25300,SH,DFND,1,25300,0,0,Call
MURPHY OIL CORP,CMN,626717102,2021,30400,SH,DFND,1,30400,0,0,Put
MURPHY OIL CORP,CMN,626717102,16589,249529,SH,DFND,2,242983,0,6546,
MURPHY OIL CORP,CMN,626717102,452,6797,SH,OTR,"6,2",0,6797,0,
MURPHY USA INC,CMN,626755102,8742,178803,SH,DFND,1,178803,0,0,
MURPHY USA INC,CMN,626755102,53,1075,SH,DFND,1,1075,0,0,Call
MURPHY USA INC,CMN,626755102,45,925,SH,DFND,1,925,0,0,Put
MURPHY USA INC,CMN,626755102,892,18238,SH,DFND,2,18238,0,0,
MVC CAPITAL INC,CMN,553829102,683,52735,SH,DFND,1,52735,0,0,
