nameOfIssuer,sprice,sshPrnamt
ECHOSTAR CORP,44.2840421381,51260
ECLIPSE RES CORP,1.44027687711,558226
ECOLAB INC,111.520823302,728967
ECOPETROL S A,8.60966864748,960548
EDGEWELL PERS CARE CO,80.5297166006,1525797
EDISON INTL,71.8903274534,1339916
EDITAS MEDICINE INC,34.5342542468,69641
EDUCATION RLTY TR INC,41.600415638,573576
EDWARDS LIFESCIENCES CORP,88.2105196913,1652558
EGAIN CORP,3.56320985821,13471
EGALET CORP,6.86867684983,40328
EHI CAR SVCS LTD,12.4900051418,9109684
EL PASO ELEC CO,45.8804744526,219200
EL POLLO LOCO HLDGS INC,13.3176366713,13591
ELBIT IMAGING LTD,0.849417205417,21191
ELBIT SYS LTD,93.796464563,96848
ELDORADO GOLD CORP NEW,3.15966711258,2525899
ELECTRO RENT CORP,9.26263204454,38434
ELECTRO SCIENTIFIC INDS,7.14752742493,178943
ELECTRONIC ARTS INC,66.1100523879,3579259
ELECTRONICS FOR IMAGING INC,42.3899522603,2855488
ELEPHANT TALK COMM CORP,0.213513000569,42152
ELEVEN BIOTHERAPEUTICS INC,0.310811456988,41826
ELIZABETH ARDEN INC,8.18013155675,11858
ELLIE MAE INC,90.6395815377,134588
ELLINGTON FINANCIAL LLC,17.4145397586,10853
ELLINGTON RESIDENTIAL MTG RE,12.0173364854,10152
ELLIS PERRY INTL INC,18.4120693714,101944
EMBRAER S A,26.3594843495,227053
EMC INS GROUP INC,25.6375748604,14861
EMCOR GROUP INC,48.6000120949,1620514
EMCORE CORP,5.02606686854,32033
EMERGE ENERGY SVCS LP,4.97053018989,299968
EMERGENT BIOSOLUTIONS INC,36.3497089618,224541
EMERGENT CAP INC,4.01116149285,17202
EMERSON ELEC CO,54.379871898,4401647
EMMIS COMMUNICATIONS CORP,0.573164440878,17447
EMPIRE DIST ELEC CO,33.0491743412,87627
EMPIRE ST RLTY TR INC,17.5299342157,6242522
EMPLOYERS HOLDINGS INC,28.1052920208,7294
EMPRESA DIST Y COMERCIAL NOR,16.7001823542,138741
EMPRESA NACIONAL DE ELCTRCID,41.6158930616,27081
EMPRESAS ICA S A DE CV,0.964225058894,91265
ENABLE MIDSTREAM PARTNERS LP,8.56060049523,231409
ENANTA PHARMACEUTICALS INC,29.4080525054,7923
ENBRIDGE ENERGY MANAGEMENT L,17.950668475,708553
ENBRIDGE ENERGY PARTNERS L P,18.3204613298,1134633
ENBRIDGE INC,38.9099541693,4246060
ENCANA CORP,6.08945211654,1255778
ENCORE CAP GROUP INC,25.7455601474,17906
ENCORE WIRE CORP,38.9509793073,9037
ENDO INTL PLC,28.1500574418,3237187
ENDOCHOICE HLDGS INC,5.20734108084,15747
ENDOCYTE INC,3.10214590943,128943
ENDOLOGIX INC,8.35984218097,4003066
ENDURANCE INTL GROUP HLDGS I,10.530011306,15378521
ENDURANCE SPECIALTY HLDGS LT,65.3403109765,1458181
ENDURO RTY TR,2.73071286907,169919
ENERGEN CORP,36.5906208085,659076
ENERGIZER HLDGS INC NEW,40.5095912048,240585
ENERGOUS CORP,10.1128796781,28083
ENERGY FUELS INC,2.21543419153,29791
ENERGY RECOVERY INC,10.3410592246,122618
ENERGY TRANSFER EQUITY L P,7.13002481131,39710521
ENERGY TRANSFER PRTNRS L P,32.3400257317,22336686
ENERGY XXI LTD,0.62302827264,731909
ENERNOC INC,7.48759925313,53021
ENERPLUS CORP,3.92774145939,336071
ENERSIS AMERICAS S A,13.8943293624,86798
ENERSYS,55.7195558008,529132
ENI S P A,30.222356561,258054
ENLINK MIDSTREAM LLC,11.2437534703,115264
ENLINK MIDSTREAM PARTNERS LP,12.069784459,389485
ENNIS INC,19.5485468825,226513
ENOVA INTL INC,6.30785485626,63413
ENPHASE ENERGY INC,2.31366716245,18153
ENPRO INDS INC,57.6088582972,6683
ENSCO PLC,10.3701841701,3031383
ENSERVCO CORP,0.556999628667,16158
ENSIGN GROUP INC,22.6345170521,42634
ENSTAR GROUP LIMITED,162.579962701,797872
ENSYNC INC,0.281326417993,138629
ENTEGRIS INC,13.6201956996,5034656
ENTERCOM COMMUNICATIONS CORP,10.5800121375,235633
ENTERGY CORP NEW,79.2799032506,926931
ENTEROMEDICS INC,0.955160520032,37690
ENTERPRISE PRODS PARTNERS L,24.6199945386,45006590
ENTRAVISION COMMUNICATIONS C,7.43310208127,12108
ENVESTNET INC,27.1941607319,78914
ENVISION HEALTHCARE HLDGS IN,20.3997322285,1849338
ENVIVA PARTNERS LP,21.7198205169,1048121
ENZO BIOCHEM INC,4.55171380667,173561
ENZON PHARMACEUTICALS INC,0.483642519087,28947
ENZYMOTEC LTD,9.03023837985,932755
EOG RES INC,72.5808735027,1871843
EP ENERGY CORP,4.51995429746,3697825
EPAM SYS INC,74.6689906614,125072
EPIQ SYS INC,15.020424733,39413
EPIZYME INC,12.0980998093,15209
EPLUS INC,80.5643459916,7584
EPR PPTYS,66.6200783282,2140736
EQT CORP,67.260396388,395017
EQT GP HLDGS LP,26.9700208166,5042599
EQT MIDSTREAM PARTNERS LP,74.4298984361,5465035
EQUIFAX INC,114.290895079,661785
EQUINIX INC,330.709909741,1873379
EQUITY COMWLTH,28.2203656416,2218894
EQUITY LIFESTYLE PPTYS INC,72.7304500455,1556487
EQUITY ONE,28.6609908829,679495
EQUITY RESIDENTIAL,75.0296741918,1727090
ERA GROUP INC,9.36480656589,28511
ERICSSON,10.030535892,1010614
ERIE INDTY CO,92.9995237771,29398
ERIN ENERGY CORP,1.87909962717,200628
ESCALADE INC,11.7262591311,10404
ESCO TECHNOLOGIES INC,38.9655774943,28615
ESPERION THERAPEUTICS INC NE,16.9218765239,41012
ESSA BANCORP INC,13.488507986,20536
ESSENDANT INC,31.9273035286,134587
ESSENT GROUP LTD,20.7999519198,4559049
ESSEX PPTY TR INC,233.860886133,282373
ESTERLINE TECHNOLOGIES CORP,64.0705376344,1162500
ETFIS SER TR I,19.05,100000
ETFS TR,24.0851381628,10712
ETHAN ALLEN INTERIORS INC,31.8168866939,252696
ETSY INC,8.71128318584,7232
EURONAV NV ANTWERPEN,10.2398421245,960757
EURONET WORLDWIDE INC,74.1050027063,64665
EV ENERGY PARTNERS LP,1.93394414879,72908
EVERBANK FINL CORP,15.089968239,3142220
EVERCORE PARTNERS INC,51.7474056494,171912
EVEREST RE GROUP LTD,197.429946276,1234838
EVERI HLDGS INC,2.26740784084,13672
EVERSOURCE ENERGY,58.3389791853,1192616
EVERTEC INC,13.9806376007,401913
EVERYDAY HEALTH INC,5.59967992647,622357
EVINE LIVE INC,1.16717596204,170497
EVOGENE LTD,6.51006808904,481869
EVOLENT HEALTH INC,10.5593662121,885091
EVOLUTION PETROLEUM CORP,4.85307212823,22460
EXA CORP,12.9533678756,28564
EXACT SCIENCES CORP,6.73479859745,46772
EXACTECH INC,20.2559162097,20241
EXAMWORKS GROUP INC,29.5242766062,10195
EXCHANGE TRADED CONCEPTS TR,18.1414877604,12623
EXCO RESOURCES INC,0.988950055164,1924263
EXELIXIS INC,3.99999191666,3958758
EXELON CORP,36.3399512229,3062910
EXETER RES CORP,0.563046377241,33745
EXFO INC,3.71784454067,179674
EXLSERVICE HOLDINGS INC,51.7966535613,43748
EXONE CO,13.1552152486,24553
EXPEDIA INC DEL,107.82014014,2854578
EXPEDITORS INTL WASH INC,48.810201088,2835227
EXPONENT INC,51.0305491941,23143
EXPRESS INC,21.4096645396,897632
EXPRESS SCRIPTS HLDG CO,68.6896807633,2112821
EXTENDED STAY AMER INC,16.3001081429,597358
EXTERRAN CORP,15.4600318928,1091783
EXTRA SPACE STORAGE INC,93.4597274638,1074206
EXTREME NETWORKS INC,3.11023283787,58195
EXXON MOBIL CORP,83.5899415307,17599139
EZCORP INC,2.97080136052,304295
F M C CORP,40.369724753,415336
F5 NETWORKS INC,105.849966488,1529325
FABRINET,32.3613737571,32786
FACEBOOK INC,114.09995157,10737200
FACTORSHARES TR,23.9718714857,70249
FACTSET RESH SYS INC,151.53136587,530768
FAIR ISAAC CORP,106.093163856,164742
FAIRCHILD SEMICONDUCTOR INTL,20.0000543627,2207394
FAIRPOINT COMMUNICATIONS INC,14.8732910017,34962
FAIRWAY GROUP HLDGS CORP,0.335222770769,32814
FARMERS NATL BANC CORP,8.91288172622,63167
FARO TECHNOLOGIES INC,32.2328931573,16660
FASTENAL CO,49.000578807,919132
FATE THERAPEUTICS INC,1.79963662289,173924
FBL FINL GROUP INC,61.4739783444,5726
FCB FINL HLDGS INC,33.2646746577,110207
FEDERAL AGRIC MTG CORP,37.6072135474,45470
FEDERAL MOGUL HOLDINGS CORP,9.89312140312,36490
FEDERAL REALTY INVT TR,156.050442584,1229596
FEDERAL SIGNAL CORP,13.258812462,271065
FEDERATED INVS INC PA,28.8497341882,639174
FEDEX CORP,162.719761588,1226784
FEI CO,89.0121174779,97380
FELCOR LODGING TR INC,8.12157842214,354734
FEMALE HEALTH CO,1.86029764762,16664
FERRARI N V,41.6998227898,1118446
FERRELLGAS PARTNERS L.P.,17.4026523702,141760
FERRO CORP,11.8701390991,227967
FERROGLOBE PLC,8.81004527895,1904417
FIAT CHRYSLER AUTOMOBILES N,13.4465104541,3047259
FIBRIA CELULOSE S A,8.47864555082,224918
FIBROCELL SCIENCE INC,2.50440589927,32343
FIBROGEN INC,21.2904413551,782182
FIDELITY,29.8460437431,1145780
FIDELITY & GTY LIFE,26.2397688974,178622
FIDELITY COMWLTH TR,190.992018244,1754
FIDELITY NATIONAL FINANCIAL,33.0631003048,1195018
FIDELITY NATL INFORMATION SV,63.3099765549,9506448
FIDELITY SOUTHERN CORP NEW,16.0040923707,13684
FIESTA RESTAURANT GROUP INC,32.7941176471,20400
FIFTH STR ASSET MGMT INC,3.0549898167,16694
FIFTH STR SR FLOATNG RATE CO,7.92367399741,12368
FIFTH STREET FINANCE CORP,5.01990041157,3878563
FIFTH THIRD BANCORP,16.6900712444,9818592
FINANCIAL ENGINES INC,31.4290783288,112730
FINISAR CORP,18.2449664673,137627
FINISH LINE INC,21.1014401635,203588
FIREEYE INC,17.9910218215,519259
FIRST AMERN FINL CORP,38.1094200887,594315
FIRST BANCORP N C,18.8515918053,10397
FIRST BANCORP P R,2.9191161565,98660
FIRST BUSEY CORP,20.4737488265,27694
FIRST CASH FINL SVCS INC,46.0607940447,12896
FIRST COMWLTH FINL CORP PA,8.86048614579,148186
FIRST CONN BANCORP INC MD,15.957913196,11405
FIRST CTZNS BANCSHARES INC N,251.063616798,19979
FIRST DATA CORP NEW,12.9403818124,1350192
FIRST FINANCIAL NORTHWEST IN,13.1775168786,36881
FIRST FINL BANCORP OH,18.1788687657,191101
FIRST FINL BANKSHARES,29.5805101919,1502611
FIRST FINL CORP IND,34.175622035,10329
FIRST FNDTN INC,22.4475018103,27620
FIRST HORIZON NATL CORP,13.1003079027,1661564
FIRST INDUSTRIAL REALTY TRUS,22.7407063441,1104759
FIRST INTST BANCSYSTEM INC,28.1289667428,59085
FIRST LONG IS CORP,28.5002369634,417786
FIRST MAJESTIC SILVER CORP,6.47963866699,110037
FIRST MARBLEHEAD CORP,3.78714313459,10298
FIRST MERCHANTS CORP,23.5698564983,1410785
FIRST MIDWEST BANCORP DEL,18.0202384835,2373498
FIRST NBC BK HLDG CO,20.6048921557,16598
FIRST NIAGARA FINL GP INC,9.68055660778,1135162
FIRST NORTHWEST BANCORP,12.8867938873,26306
FIRST POTOMAC RLTY TR,9.06117751604,137289
FIRST REP BK SAN FRANCISCO C,66.6398566729,2819844
FIRST SOLAR INC,68.4695045928,982525
FIRST SOUTH BANCORP INC VA,8.25483815722,29195
FIRST TR EXCH TRD ALPHA FD I,21.7056184105,72654
FIRST TR EXCHANG TRADED FD I,52.9,50000
FIRST TR EXCHANGE TRADED FD,32.8868527703,5804508
FIRST TR EXCNGE TRD ALPHADEX,27.8975193168,73770
FIRST TR ISE CHINDIA INDEX F,27.2603957154,106895
FIRST TR ISE REVERE NAT GAS,4.11957522602,1125116
FIRST TR ISE WATER INDEX FD,33.1050228311,7884
FIRST TR LRG CP GRWTH ALPHAD,48.2699528877,372302
FIRST TR LRGE CP CORE ALPHA,44.5351642234,5389
FIRST TR MID CAP CORE ALPHAD,49.6196329565,46534
FIRST TR MORNINGSTAR DIV LEA,25.6493289358,284101
FIRST TR MULTI CAP VALUE ALP,49.5129727159,56773
FIRST TR MULTI CP VAL ALPHA,43.037343762,104328
FIRST TR NAS100 EQ WEIGHTED,42.2277246678,156698
FIRST TR NASDAQ100 TECH INDE,42.9284853256,203245
FIRST TR S&P REIT INDEX FD,23.2916859479,45381
FIRST TR SML CP CORE ALPHA F,45.1058247537,85377
FIRST TR SR FLG RTE INCM FD,12.8652876034,33501
FIRST TR US IPO INDEX FD,50.0076934913,6499
FIRST TR VALUE LINE DIVID IN,25.7503949447,12660
FIRSTENERGY CORP,35.969976959,13989389
FIRSTMERIT CORP,21.0501217444,1958611
FIRSTSERVICE CORP NEW,40.9523809524,27300
FISERV INC,102.579841107,1177902
FITBIT INC,15.1521164546,125989
FIVE BELOW INC,41.3398827706,2228792
FIVE PRIME THERAPEUTICS INC,40.6349931476,87560
FIVE STAR QUALITY CARE INC,2.28641395337,80038
FIVE9 INC,8.86782714775,21313
FLAGSTAR BANCORP INC,21.4714875811,74564
FLAMEL TECHNOLOGIES SA,11.0666666667,15000
FLEETCOR TECHNOLOGIES INC,148.749655113,1765073
FLEETMATICS GROUP PLC,40.7070294676,166556
FLEX PHARMA INC,10.984880127,23942
FLEXION THERAPEUTICS INC,9.19058837216,34383
FLEXSHARES TR,36.1083957311,99229
FLEXSTEEL INDS INC,43.758043758,5439
FLEXTRONICS INTL LTD,12.0601664534,7486298
FLIR SYS INC,32.950018292,694294
FLOTEK INDS INC DEL,7.32537596415,46414
FLOWERS FOODS INC,18.4605326405,1242001
FLOWSERVE CORP,44.4097217789,626552
FLUIDIGM CORP DEL,8.08349534432,19546
FLUOR CORP NEW,53.7000151687,1509683
FLUSHING FINL CORP,21.6197935803,1197560
FLY LEASING LTD,12.7138043976,85183
FMC TECHNOLOGIES INC,27.3600089967,3788047
FNB CORP PA,13.0100962524,1800371
FOAMIX PHARMACEUTICALS LTD,6.49076961983,11863
FOMENTO ECONOMICO MEXICANO S,96.3153260287,220318
FOOT LOCKER INC,64.5000382049,1858402
FORBES ENERGY SVCS LTD,0.460981231478,30370
FORD MTR CO DEL,13.4999849412,42035158
FORESIGHT ENERGY LP,1.12435349674,13341
FOREST CITY RLTY TR INC,21.089778062,1720075
FORMFACTOR INC,7.28343406168,25812
FORTINET INC,30.630994028,674317
FORTRESS BIOTECH INC,3.09307013276,57548
FORTRESS INVESTMENT GROUP LL,4.77981793205,795637
FORTRESS TRANS INFRST INVS L,9.94616707313,88979
FORTUNA SILVER MINES INC,3.89821590855,167256
FORTUNE BRANDS HOME & SEC IN,56.0397885141,5599807
FORUM ENERGY TECHNOLOGIES IN,13.1953398148,86091
FORWARD AIR CORP,45.3199584665,1090204
FOSSIL GROUP INC,44.4231158699,113567
FOUNDATION MEDICINE INC,18.1527909177,16912
FOUR CORNERS PPTY TR INC,17.9504610108,616363
FOX FACTORY HLDG CORP,15.8093053735,12208
FQF TR,21.5950091534,56263
FRANCESCAS HLDGS CORP,19.1608214756,134441
FRANCO NEVADA CORP,61.380429771,583427
FRANKLIN COVEY CO,17.5764327268,32316
FRANKLIN ELEC INC,32.1555025652,27678
FRANKLIN RES INC,39.0499328986,7803112
FRANKLIN STREET PPTYS CORP,10.6122166105,115433
FRANKS INTL N V,16.474938373,24340
FREDS INC,14.8787251838,22717
FREEPORT-MCMORAN INC,10.3399325429,5560868
FRESENIUS MED CARE AG&CO KGA,44.08010481,133575
FRESH DEL MONTE PRODUCE INC,42.0710526708,134154
FRESH MKT INC,28.5156371075,32263
FRESHPET INC,7.31112916328,14772
FRONTIER COMMUNICATIONS CORP,7.25274557793,4724142
FRONTLINE LTD,8.37097247157,474019
FS INVT CORP,9.15891153257,33956
FTD COS INC,26.2528814138,46852
FTI CONSULTING INC,35.5095021924,180853
FUEL SYS SOLUTIONS INC,5.54345674124,10102
FUELCELL ENERGY INC,6.76437429538,15966
FULING GLOBAL INC,2.58814056479,17387
FULLER H B CO,42.4503861865,414955
FULTON FINL CORP PA,13.3797203933,1058916
FUTUREFUEL CORPORATION,11.7928338341,92853
G & K SVCS INC,73.2483914448,393210
G-III APPAREL GROUP LTD,48.8904388985,736913
GAIAM INC,6.41110202359,37903
GAIN CAP HLDGS INC,6.5689211204,19029
GALAPAGOS NV,41.8197465141,349763
GALECTIN THERAPEUTICS INC,1.41268963823,16281
GALENA BIOPHARMA INC,1.36003956479,40440
GALLAGHER ARTHUR J & CO,44.4801875758,4097757
GALMED PHARMACEUTICALS LTD,4.90237511622,11831
GAMCO INVESTORS INC,37.0609247867,20156
GAMESTOP CORP NEW,31.7299041214,1100350
GAMING & LEISURE PPTYS INC,30.9205709599,908295
GANNETT CO INC,15.1401952708,1409427
GAP INC DEL,29.3999366029,9369510
GARMIN LTD,39.9607247771,991974
GARTNER INC,89.3499074914,426447
GASLOG LTD,9.73625170411,93157
GASTAR EXPL INC NEW,1.10779308352,41524
GATX CORP,47.4945455201,110918
GAZIT GLOBE LTD,9.10164116571,216005
GCP APPLIED TECHNOLOGIES INC,19.9416939444,195520
GENCO SHIPPING & TRADING LTD,0.638553613462,79868
GENER8 MARITIME INC,7.05897827501,136847
GENERAC HLDGS INC,37.2402794063,359906
GENERAL CABLE CORP DEL NEW,12.2100492432,461587
GENERAL COMMUNICATION INC,18.3252876369,126983
GENERAL DYNAMICS CORP,131.36945967,1354432
GENERAL ELECTRIC CO,31.7900213237,52823840
GENERAL EMPLOYMENT ENTERPRIS,4.29065743945,14450
GENERAL FIN CORP DEL,4.53527129665,18301
GENERAL GROWTH PPTYS INC NEW,29.7301444963,3492684
GENERAL MLS INC,63.3503403618,1883731
GENERAL MOLY INC,0.32814858568,30474
GENERAL MTRS CO,31.4299930173,15614321
GENESCO INC,72.2411650362,62762
GENESEE & WYO INC,62.6995201957,627756
GENESIS ENERGY L P,31.7898671633,6574013
GENESIS HEALTHCARE INC,2.32148283197,246825
GENMARK DIAGNOSTICS INC,5.2812858783,26130
GENOCEA BIOSCIENCES INC,7.76420925675,13266
GENOMIC HEALTH INC,24.7721886986,81866
GENPACT LIMITED,27.1901161898,2012827
GENTEX CORP,15.6905197122,1308051
GENTHERM INC,41.5913408947,86845
GENUINE PARTS CO,99.3596391827,978667
GENVEC INC,0.815775408591,35549
GENWORTH FINL INC,2.72993241766,5660946
GEO GROUP INC NEW,34.6692147094,362108
GERDAU S A,1.78152863151,350261
GERON CORP,2.92012375533,207183
GETTY RLTY CORP NEW,19.8302699475,23449
GEVO INC,0.269292913749,77982
GIBRALTAR INDS INC,28.5906169049,10423
GIGAMON INC,31.0204372032,112442
GILDAN ACTIVEWEAR INC,30.509488824,758682
GILEAD SCIENCES INC,91.8600198509,6784562
GLACIER BANCORP INC NEW,25.4203736952,2096468
GLADSTONE CAPITAL CORP,7.44374894265,11822
GLADSTONE INVT CORP,7.03080370875,22757
GLATFELTER,20.7327129226,144313
GLAXOSMITHKLINE PLC,40.5500236962,3230479
GLOBAL BLOOD THERAPEUTICS IN,15.8622991021,128859
GLOBAL BRASS & COPPR HLDGS I,24.9496851263,154030
GLOBAL EAGLE ENTMT INC,8.51964936472,20306
GLOBAL NET LEASE INC,8.55958058587,375953
GLOBAL PARTNERS LP,13.5000480121,635257
GLOBAL PMTS INC,65.29999197,1643844
GLOBAL SOURCES LTD,8.08260335999,23631
GLOBAL X FDS,12.7913569683,485015
GLOBALSTAR INC,1.46973987031,981126
GLOBANT S A,30.8554535936,16237
GLOBUS MED INC,23.7511877724,234683
GLORI ENERGY INC,0.193518876887,56842
GLOWPOINT INC,0.392969419834,55984
GLU MOBILE INC,2.83514467577,35977
GLYCOMIMETICS INC,5.96610665788,27321
GNC HLDGS INC,31.7514978068,299104
GODADDY INC,32.3295550991,524319
GOGO INC,10.9939759036,39840
GOL LINHAS AEREAS INTLG S A,7.52781107982,35867
GOLAR LNG LTD BERMUDA,17.9700953395,4102705
GOLAR LNG PARTNERS LP,14.6852769994,37112
GOLD FIELDS LTD NEW,3.94004405263,3912139
GOLD RESOURCE CORP,2.32558139535,12470
GOLDCORP INC NEW,16.2302208385,2354435
GOLDEN ENTMT INC,10.8459143708,29873
GOLDEN MINERALS CO,0.45001800072,166660
GOLDEN OCEAN GROUP LTD,0.697002323341,176470
GOLDEN STAR RES LTD CDA,0.454836013178,162696
GOLDMAN SACHS BDC INC,19.5999076447,6483653
GOLDMAN SACHS ETF TR,26.4096377906,15525052
GOLDMAN SACHS GROUP INC,19.5969363387,3624291
GOLDMAN SACHS MLP ENERGY REN,5.50068019164,16907
GOLUB CAP BDC INC,17.3111400226,671013
GOODYEAR TIRE & RUBR CO,32.9800674033,4143715
GOPRO INC,11.9610188924,401220
GORES HLDGS INC,9.74276527331,31100
GORMAN RUPP CO,25.9331597222,9216
GOVERNMENT PPTYS INCOME TR,17.8493415715,96138
GP STRATEGIES CORP,27.4303458984,11593
GPO AEROPORTUARIO DEL PAC SA,88.7033461351,94258
GRACE W R & CO DEL NEW,71.1805381456,1096915
GRACO INC,83.9602765363,1869122
GRAHAM HLDGS CO,479.997259899,29196
GRAINGER W W INC,233.429403519,662016
GRAMERCY PPTY TR,8.44994449047,7938277
GRAN TIERRA ENERGY INC,2.46626873692,104206
GRAND CANYON ED INC,42.7388888889,180000
GRANITE CONSTR INC,47.7990790957,197849
GRANITE REAL ESTATE INVT TR,28.7028082404,109606
GRAPHIC PACKAGING HLDG CO,12.850015207,4297349
GRAY TELEVISION INC,11.7222916295,140075
GREAT PANTHER SILVER LTD,0.975975975976,13320
GREAT PLAINS ENERGY INC,32.2501416634,1140026
GREAT SOUTHN BANCORP INC,37.1513552949,17819
GREAT WESTN BANCORP INC,27.2699027158,2130664
GREATBATCH INC,35.6335450533,55734
GREEN BANCORP INC,7.55058894594,16555
GREEN DOT CORP,22.9705485356,414139
GREEN PLAINS INC,15.958719753,371897
GREEN PLAINS PARTNERS LP,13.4515846768,269708
GREENBRIER COS INC,27.6415212995,103359
GREENHILL & CO INC,22.2010783381,56754
GREENLIGHT CAPITAL RE LTD,21.7891188355,268758
GREIF INC,34.2372643002,341324
GRIFFON CORP,15.4500707898,5821462
GRIFOLS S A,15.4699442783,3024316
GROUP 1 AUTOMOTIVE INC,58.6907140316,219234
GROUPE CGI INC,47.7796978361,1467548
GROUPON INC,3.98997386806,2343875
GRUBHUB INC,25.1310089719,123274
GRUPO AEROPORTUARIO CTR NORT,45.599559956,18180
GRUPO AEROPORTUARIO DEL SURE,150.163340379,72854
GRUPO AVAL ACCIONES Y VALORE,7.73218959289,200978
GRUPO FINANCIERO GALICIA S A,28.2996531185,701104
GRUPO FINANCIERO SANTANDER M,9.03426791277,12840
GRUPO TELEVISA SA,27.4600720857,12252080
GS FIN CORP,14.6187342435,244344
GSI GROUP INC CDA NEW,14.1513504185,11589
GSV CAP CORP,5.59926045516,379693
GTX INC DEL,0.517544767622,19322
GUARANTY BANCORP DEL,15.5023923445,10450
GUESS INC,18.7712018006,369662
GUIDANCE SOFTWARE INC,4.30799007289,64067
GUIDEWIRE SOFTWARE INC,54.4799024395,658463
GULF ISLAND FABRICATION INC,7.8431372549,68850
GULF RESOURCES INC,1.59697166854,33814
GULFMARK OFFSHORE INC,6.17590686448,14087
GULFPORT ENERGY CORP,28.3400719288,5820204
GW PHARMACEUTICALS PLC,72.1117678667,9305
H & E EQUIPMENT SERVICES INC,17.5350353823,115312
HACKETT GROUP INC,15.1115933044,38712
HAEMONETICS CORP,34.9806168011,231128
HAIN CELESTIAL GROUP INC,40.9102217318,2841857
HALCON RES CORP,0.9630104243,260641
HALLADOR ENERGY COMPANY,4.59937061244,16524
HALLIBURTON CO,35.7198016325,3781264
HALLMARK FINL SVCS INC    EC,11.4867732353,35345
HALOZYME THERAPEUTICS INC,9.46778307107,332496
HALYARD HEALTH INC,28.7267943283,171025
HAMPTON ROADS BANKSHARES INC,1.7708990345,41222
HANCOCK HLDG CO,22.959701998,457715
HANESBRANDS INC,28.3400468884,3207193
HANMI FINL CORP,22.0269184411,99560
HANNON ARMSTRONG SUST INFR C,19.2683881064,10224
HANOVER INS GROUP INC,90.2179808801,235984
HANSEN MEDICAL INC,2.58890191481,20472
HARDINGE INC,12.4730945416,36238
HARLEY DAVIDSON INC,51.3300841661,2052013
HARMAN INTL INDS INC,89.0399838628,203257
HARMONIC INC,3.27562285094,165770
HARMONY GOLD MNG LTD,3.63871245559,232225
HARRIS & HARRIS GROUP INC,1.62291843071,14172
HARRIS CORP DEL,77.8586783163,793155
HARSCO CORP,5.45096906117,179968
HARTE-HANKS INC,2.53206789517,167847
HARTFORD FINL SVCS GROUP INC,46.0801214812,3529765
HARVARD APPARATUS REGENER TE,1.76906851738,14697
HARVARD BIOSCIENCE INC,3.0153556551,57373
HARVEST NATURAL RESOURCES IN,0.614358434264,34182
HASBRO INC,80.100473743,775526
HATTERAS FINL CORP,14.3006912381,745908
HAVERTY FURNITURE INC,21.1661611055,29670
HAWAIIAN ELEC INDUSTRIES,32.401289096,172524
HAWAIIAN HOLDINGS INC,47.1901592384,356070
HAYNES INTERNATIONAL INC,36.5062808943,44102
HCA HOLDINGS INC,78.0498084594,1010752
HCI GROUP INC,33.2796564681,7452
HCP INC,32.5801683989,4879011
HD SUPPLY HLDGS INC,33.0701622921,1874953
HDFC BANK LTD,61.6315157904,390839
HEADWATERS INC,19.8399126194,362552
HEALTHCARE RLTY TR,30.8906194423,1245459
HEALTHCARE SVCS GRP INC,36.8101764759,1395375
HEALTHCARE TR AMER INC,29.419963331,695956
HEALTHEQUITY INC,24.66575824,50637
HEALTHSOUTH CORP,37.6298616287,1195407
HEALTHWAYS INC,10.094637224,14265
HEARTLAND EXPRESS INC,18.5452099548,104070
HEARTLAND PMT SYS INC,96.5721439501,251615
HEARTWARE INTL INC,31.4163714,55035
HEAT BIOLOGICS INC,0.68306010929,20496
HECLA MNG CO,2.78315626996,292833
HEICO CORP NEW,53.270336894,121700
HEIDRICK & STRUGGLES INTL IN,23.6931360668,122947
HELEN OF TROY CORP LTD,103.698877306,19952
HELIX ENERGY SOLUTIONS GRP I,5.59750238027,225815
HELMERICH & PAYNE INC,58.7202310845,1456091
HEMISPHERX BIOPHARMA INC,0.155520995334,19290
HENRY JACK & ASSOC INC,84.5697350118,715315
HERBALIFE LTD,61.5596909897,1237758
HERCULES CAPITAL INC,12.0071187538,173064
HERCULES OFFSHORE INC,2.39750659314,54223
HERITAGE COMMERCE CORP,10.0284832661,16852
HERITAGE CRYSTAL CLEAN INC,9.93693865851,10466
HERITAGE FINL CORP WASH,17.5690896886,878930
HERITAGE INS HLDGS INC,15.9651669086,49608
HERITAGE OAKS BANCORP,7.79890628884,32184
HERON THERAPEUTICS INC,18.9886921272,154671
HERSHA HOSPITALITY TR,21.3413669361,316006
HERSHEY CO,92.0909419877,710211
HERTZ GLOBAL HOLDINGS INC,10.5303773491,1342497
HESKA CORP,28.5097192225,11575
HESS CORP,52.6487679508,961447
HEWLETT PACKARD ENTERPRISE C,17.7299296264,9609288
HEXCEL CORP NEW,43.7094991911,2207209
HFF INC,27.5304330881,636314
HHGREGG INC,2.11703398111,18422
HI-CRUSH PARTNERS LP,4.95834196231,251092
HIBBETT SPORTS INC,35.9015633765,41001
HIGHER ONE HLDGS INC,3.9101118603,90023
HIGHWOODS PPTYS INC,47.8100285385,4852392
HILL INTERNATIONAL INC,3.34323922734,16152
HILL ROM HLDGS INC,50.3016618069,337464
HILLENBRAND INC,29.9589695298,74335
HILLTOP HOLDINGS INC,18.8842474726,40457
