nameOfIssuer,sprice,sshPrnamt
ENERGY RECOVERY INC,7.90057244524,700329
ENERGY TRANSFER EQUITY L P,17.3799854465,35899167
ENERGY TRANSFER PARTNERS LP,18.2900008971,57621539
ENERGY XXI GULF COAST INC,10.3449027645,91736
ENERPLUS CORP,9.87032185743,489751
ENERSYS,69.1704864705,405780
ENGILITY HLDGS INC NEW,34.6782402171,70736
ENI S P A,33.0694111155,389635
ENLINK MIDSTREAM LLC,17.2493788553,862118
ENLINK MIDSTREAM PARTNERS LP,16.7603981014,476361
ENNIS INC,19.650537272,296684
ENOVA INTL INC,13.4487490763,615745
ENPRO INDS INC,80.5318956144,88288
ENSCO PLC,5.97032324679,1441128
ENSIGN GROUP INC,22.582075777,83429
ENSTAR GROUP LIMITED,222.347691018,202795
ENSYNC INC,0.501846076639,27897
ENTEGRIS INC,28.8500881467,3556003
ENTELLUS MED INC,18.4520016222,34522
ENTERCOM COMMUNICATIONS CORP,11.4537029496,233287
ENTERGY CORP NEW,76.3599910617,1611040
ENTERPRISE FINL SVCS CORP,42.331824319,25182
ENTERPRISE PRODS PARTNERS L,26.0699981182,45833375
ENTRAVISION COMMUNICATIONS C,5.70179606576,94707
ENVESTNET INC,50.9988373322,75688
ENVISION HEALTHCARE CORP,44.950237625,2498474
ENVIVA PARTNERS LP,29.5502235042,1170448
ENZO BIOCHEM INC,10.4751688017,142623
EOG RES INC,96.7401157158,3267662
EP ENERGY CORP,3.26121689442,319206
EPAM SYS INC,87.9330069956,106638
EPIZYME INC,19.051669901,225702
EPLUS INC,92.4451665313,43085
EPR PPTYS,69.7407076255,681123
EQT CORP,65.2399590027,3944653
EQT GP HLDGS LP,28.9601662176,3080300
EQT MIDSTREAM PARTNERS LP,74.969854809,3460751
EQUIFAX INC,105.989785448,688038
EQUINIX INC,446.301611603,1335068
EQUITY BANCSHARES INC,35.5665239167,13777
EQUITY COMWLTH,30.3998743364,1400565
EQUITY LIFESTYLE PPTYS INC,85.0799659129,1009180
EQUITY RESIDENTIAL,65.9300716051,5477546
ERA GROUP INC,11.1951057455,79767
ERICSSON,5.74972057433,2047056
ERIE INDTY CO,120.587852777,38445
ERIN ENERGY CORP,2.74811867145,101524
EROS INTL PLC,14.2984529883,192888
ESCO TECHNOLOGIES INC,59.956227922,52088
ESPERION THERAPEUTICS INC NE,50.1204186865,259096
ESSENDANT INC,13.1702379777,243048
ESSENT GROUP LTD,40.4979343336,183960
ESSEX PPTY TR INC,254.029948762,392871
ESTERLINE TECHNOLOGIES CORP,90.1503958973,998365
ETF MANAGERS TR,30.0988111063,107579
ETFIS SER TR I,29.1517994603,110422
ETHAN ALLEN INTERIORS INC,32.3979033586,95963
ETSY INC,16.8791664983,766981
EURONAV NV ANTWERPEN,8.10019070837,50863
EURONET WORLDWIDE INC,94.7881238559,350181
EVERBRIDGE INC,26.4206332564,85842
EVERCORE INC,80.2491284384,412478
EVEREST RE GROUP LTD,228.390044749,846508
EVERI HLDGS INC,7.59097729064,235938
EVERSOURCE ENERGY,60.4403053806,1283382
EVERTEC INC,15.8512886708,422994
EVOLENT HEALTH INC,17.7998670542,1170402
EVOLUTION PETROLEUM CORP,7.20844674423,33433
EXA CORP,24.1372226787,9736
EXACT SCIENCES CORP,47.1192678139,959756
EXACTECH INC,32.9662670756,14348
EXCO RESOURCES INC,1.35569033179,14015
EXELIXIS INC,24.2300014354,14225546
EXELON CORP,37.6699119953,7396991
EXFO INC,4.00236242596,174397
EXLSERVICE HOLDINGS INC,58.3210641214,157576
EXONE CO,11.3763105064,8966
EXPEDIA INC DEL,143.940418467,1870781
EXPEDITORS INTL WASH INC,59.8599283979,2062231
EXPONENT INC,73.9063578356,82591
EXPRESS INC,6.76088479991,890416
EXPRESS SCRIPTS HLDG CO,63.3201538007,4777610
EXTENDED STAY AMER INC,19.9998266086,3460380
EXTERRAN CORP,31.6093966689,428322
EXTRA SPACE STORAGE INC,79.9201686367,855804
EXTRACTION OIL AND GAS INC,15.3900835259,1181670
EXTREME NETWORKS INC,11.8899107548,2468143
EXXON MOBIL CORP,81.9799564051,25755759
EZCORP INC,9.50321968818,150791
F M C CORP,89.3098782138,1101110
F5 NETWORKS INC,120.560193696,1533541
FABRINET,37.0600979171,117242
FACEBOOK INC,170.869987309,17029076
FACTSET RESH SYS INC,180.109869105,402843
FAIR ISAAC CORP,140.499969406,294178
FAIRMOUNT SANTROL HLDGS INC,4.78026732532,1190310
FANG HLDGS LTD,4.04998112746,13297099
FANHUA INC,12.5757259244,47870
FARMER & MERCHANTS BANCORP I,36.4870598218,7071
FARMER BROS CO,32.8691378251,9766
FARMERS CAP BK CORP,42.0218836007,14897
FARMLAND PARTNERS INC,9.04445880073,68108
FARO TECHNOLOGIES INC,38.2491230689,26798
FASTENAL CO,45.5800158392,3516585
FATE THERAPEUTICS INC,3.96114905012,126226
FB FINL CORP,37.7358490566,27719
FBL FINL GROUP INC,74.5037295807,91029
FCB FINL HLDGS INC,48.3012689316,153909
FEDERAL AGRIC MTG CORP,72.9495237121,127129
FEDERAL REALTY INVT TR,124.210448627,1463331
FEDERAL SIGNAL CORP,21.2798017304,2667882
FEDERATED INVS INC PA,29.7010120362,839298
FEDEX CORP,225.579328142,1975478
FERRARI N V,110.480395724,442531
FERRELLGAS PARTNERS L.P.,5.14004103113,89688
FERRO CORP,22.2996981733,343906
FERROGLOBE PLC,13.1598347017,237389
FIAT CHRYSLER AUTOMOBILES N,17.9100242104,8076706
FIBRIA CELULOSE S A,13.5407945875,734595
FIBROGEN INC,53.8006071806,663394
FIDELITY,34.178930642,692883
FIDELITY & GTY LIFE,31.0532808925,94837
FIDELITY COMWLTH TR,255.173109922,9907
FIDELITY NATIONAL FINANCIAL,43.2571505175,1163692
FIDELITY NATL INFORMATION SV,93.38981963,2539613
FIDELITY SOUTHERN CORP NEW,23.648684702,93705
FIESTA RESTAURANT GROUP INC,18.9956413683,80071
FIFTH STREET FINANCE CORP,5.43003975565,10313
FIFTH THIRD BANCORP,27.9800674725,15891813
FINANCIAL ENGINES INC,34.7507325517,250153
FINANCIAL INSTNS INC,28.8174310315,17073
FINISAR CORP,22.1701628348,1466701
FINISH LINE INC,12.0318884735,264547
FIREEYE INC,16.7698575573,6664994
FIRST AMERN FINL CORP,49.9692883882,1136378
FIRST BANCORP N C,34.3600691268,9837
FIRST BANCORP P R,5.11965334167,949869
FIRST BUSEY CORP,31.3604154868,361985
FIRST COMWLTH FINL CORP PA,14.1281184163,329414
FIRST CONN BANCORP INC MD,26.8128384626,7571
FIRST CTZNS BANCSHARES INC N,373.889532638,49191
FIRST DATA CORP NEW,18.039930521,3063371
FIRST DEFIANCE FINL CORP,52.4854668407,42145
FIRST FINANCIAL NORTHWEST IN,16.9622663969,16802
FIRST FINL BANCORP OH,26.1495821499,379203
FIRST FINL BANKSHARES,45.2003612484,1534678
FIRST FINL CORP IND,47.6207500626,27971
FIRST FNDTN INC,17.8857983418,59824
FIRST HAWAIIAN INC,30.28486613,105102
FIRST HORIZON NATL CORP,19.1499787641,3950866
FIRST INDUSTRIAL REALTY TRUS,30.0903409804,1043491
FIRST INTST BANCSYSTEM INC,38.2454232373,88272
FIRST LONG IS CORP,30.4503476042,721798
FIRST MAJESTIC SILVER CORP,6.83976165882,171351
FIRST MERCHANTS CORP,42.9296133429,1655058
FIRST MID ILL BANCSHARES INC,38.3761105627,8104
FIRST MIDWEST BANCORP DEL,23.4201772279,2670347
FIRST POTOMAC RLTY TR,11.1410316152,446368
FIRST REP BK SAN FRANCISCO C,104.460034104,1825569
FIRST SOLAR INC,45.8798709357,725220
FIRST SOUTH BANCORP INC VA,18.5278078933,61799
FIRST TR EXCH TRADED FD III,20.0877609383,86371
FIRST TR EXCH TRD ALPHA FD I,30.0515697704,59531
FIRST TR EXCHANG TRADED FD I,53.248195447,18010
FIRST TR EXCHANGE TRADED FD,41.7978488496,2948190
FIRST TR EXCHNG TRADED FD VI,50.8975128051,21671
FIRST TR EXCNGE TRD ALPHADEX,33.9339614013,32799
FIRST TR LRG CP GRWTH ALPHAD,57.4595730286,434549
FIRST TR MID CAP CORE ALPHAD,61.8611837414,16828
FIRST TR MULTI CAP VALUE ALP,61.5544041451,4825
FIRST TR MULTI CP VAL ALPHA,53.6758677234,36590
FIRST TR NAS100 EQ WEIGHTED,55.5388892222,50001
FIRST TR NASDAQ100 TECH INDE,68.1524978869,44958
FIRST TR SML CP CORE ALPHA F,58.9337421223,5871
FIRSTCASH INC,63.150880238,193584
FIRSTENERGY CORP,30.8299955371,9776161
FIRSTSERVICE CORP NEW,65.7159087512,33447
FISERV INC,128.960394259,1806733
FITBIT INC,6.95995115521,927018
FIVE BELOW INC,54.8802460114,1393106
FIVE POINT HOLDINGS LLC,13.6279926335,16290
FIVE PRIME THERAPEUTICS INC,40.9025444071,62490
FIVE STAR SENIOR LIVING INC,1.5536394003,12873
FIVE9 INC,23.9025229076,203535
FLAGSTAR BANCORP INC,35.4872523162,59148
FLEETCOR TECHNOLOGIES INC,154.769869453,641223
FLEX LTD,16.5700607894,11755841
FLEXION THERAPEUTICS INC,24.1736556487,56756
FLEXSHARES TR,56.2098501071,3736
FLEXSHOPPER INC,5.45649838883,23275
FLEXSTEEL INDS INC,50.6695069994,6572
FLIR SYS INC,38.9104924187,869971
FLOOR & DECOR HLDGS INC,38.9255337615,23044
FLOTEK INDS INC DEL,4.64875128305,285453
FLOWERS FOODS INC,18.8100382079,775756
FLOWSERVE CORP,42.5898459783,1051800
FLUIDIGM CORP DEL,5.03824823984,216742
FLUOR CORP NEW,42.100433878,1730671
FLUSHING FINL CORP,29.7202133679,1159312
FLWS/1-800 FLOWERS,9.86323470099,27273
FLY LEASING LTD,14.0209246286,196706
FNB BANCORP CALIF,33.9047943166,23507
FNB CORP PA,14.0299277427,2310632
FOAMIX PHARMACEUTICALS LTD,5.54864632163,125436
FOMENTO ECONOMICO MEXICANO S,95.5298158305,570670
FOOT LOCKER INC,35.2199340895,2532827
FORD MTR CO DEL,11.9700146062,20337235
FORESIGHT ENERGY LP,4.21237791048,21603
FOREST CITY RLTY TR INC,25.5098437332,1458339
FORESTAR GROUP INC,17.1972296535,174563
FORM HLDGS CORP,1.4245014245,13338
FORMFACTOR INC,16.8498933674,411694
FORRESTER RESH INC,41.8683292825,47315
FORTERRA INC,4.5011515592,114193
FORTINET INC,35.8406399016,578589
FORTIS INC,35.7694070724,1058055
FORTIVE CORP,70.7901243867,2761388
FORTRESS BIOTECH INC,4.44554210916,12147
FORTRESS INVESTMENT GROUP LL,7.97001327866,6392963
FORTUNA SILVER MINES INC,4.38145459138,387999
FORTUNE BRANDS HOME & SEC IN,67.2297712442,1855428
FORUM ENERGY TECHNOLOGIES IN,15.8997799673,299501
FORWARD AIR CORP,57.2286856241,549934
FOSSIL GROUP INC,9.32922338307,659862
FOUNDATION BLDG MATLS INC,14.14012499,1965117
FOUNDATION MEDICINE INC,40.213034941,37177
FOUR CORNERS PPTY TR INC,24.9207091622,585818
FOX FACTORY HLDG CORP,43.103666512,118505
FRANCESCAS HLDGS CORP,7.35961492679,537664
FRANCO NEVADA CORP,77.479925605,179582
FRANKLIN COVEY CO,20.2904187735,30852
FRANKLIN ELEC INC,44.8474005792,65957
FRANKLIN FINL NETWORK INC,35.6697819315,12840
FRANKLIN RES INC,44.5100349866,4094425
FRANKLIN STREET PPTYS CORP,10.6203707332,229653
FRANKS INTL N V,7.72750381291,29505
FREDS INC,6.44015056462,498125
FREEPORT-MCMORAN INC,14.0400278323,8703544
FREIGHTCAR AMER INC,19.5171809598,20546
FRESENIUS MED CARE AG&CO KGA,48.8941952357,228657
FRESH DEL MONTE PRODUCE INC,45.4602712024,293729
FRONTIER COMMUNICATIONS CORP,11.8867124142,1001875
FRONTLINE LTD,6.03786857377,136472
FRP HLDGS INC,45.2124365168,8073
FS INVT CORP,8.4506731284,181169
FTD COS INC,13.0409473584,115099
FTI CONSULTING INC,35.4790069568,346853
FUELCELL ENERGY INC,1.72458394412,11597
FULLER H B CO,58.0604287029,132586
FULTON FINL CORP PA,18.7501473385,805967
FUTUREFUEL CORPORATION,15.7453390865,122830
G-III APPAREL GROUP LTD,29.0227424113,115599
G1 THERAPEUTICS INC,24.9254621348,8385
GAIN CAP HLDGS INC,6.39770565039,36263
GALAPAGOS NV,101.745145952,121136
GALECTIN THERAPEUTICS INC,2.1353833013,14049
GALENA BIOPHARMA INC,0.354849318862,115542
GALLAGHER ARTHUR J & CO,61.5501228369,1564676
GAMCO INVESTORS INC,29.7773528207,14642
GAMESTOP CORP NEW,20.660291688,2029497
GAMING & LEISURE PPTYS INC,36.8900252094,6764132
GANNETT CO INC,9.00043614448,1034061
GAP INC DEL,29.5298749858,2118160
GARDNER DENVER HLDGS INC,27.5187280232,85033
GARMIN LTD,53.9701180324,1089955
GARRISON CAP INC,8.43932726506,16589
GARTNER INC,124.409794775,987792
GASLOG LTD,17.4502712477,88480
GASLOG PARTNERS LP,23.2422671404,17167
GASTAR EXPL INC NEW,0.880006812956,140908
GATX CORP,61.5608064844,320155
GAZIT GLOBE LTD,9.56554717458,23731
GCP APPLIED TECHNOLOGIES INC,30.7001369719,75928
GENCO SHIPPING & TRADING LTD,11.5726866153,21689
GENCOR INDS INC,17.6598356785,10589
GENER8 MARITIME INC,4.51536833079,74634
GENERAC HLDGS INC,45.9289970957,192471
GENERAL CABLE CORP DEL NEW,18.8479344362,242573
GENERAL COMMUNICATION INC,40.7885728801,322811
GENERAL DYNAMICS CORP,205.579964452,1764384
GENERAL ELECTRIC CO,24.1799672413,53548501
GENERAL FIN CORP DEL,5.07800550627,16345
GENERAL MLS INC,51.7599461555,3500448
GENERAL MOLY INC,0.367376928729,29942
GENERAL MTRS CO,40.3800005032,23650495
GENESCO INC,26.6028994171,66910
GENESEE & WYO INC,74.0102566291,562368
GENESIS ENERGY L P,26.3496128586,2508386
GENESIS HEALTHCARE INC,1.14774624374,28752
GENMARK DIAGNOSTICS INC,9.62800875274,82260
GENOCEA BIOSCIENCES INC,1.46766813433,11583
GENOMIC HEALTH INC,32.0885102144,449756
GENPACT LIMITED,28.7501160143,1820897
GENTEX CORP,19.8001892673,2648106
GENTHERM INC,37.1418251866,49836
GENUINE PARTS CO,95.6497269297,732046
GENWORTH FINL INC,3.85011036142,3170039
GEO GROUP INC NEW,26.9000683341,500482
GEOSPACE TECHNOLOGIES CORP,17.8221944618,24015
GERDAU S A,3.43015611841,4621364
GERMAN AMERN BANCORP INC,37.9657425393,5663
GERON CORP,2.17920885604,120686
GETTY RLTY CORP NEW,28.6082555252,95427
GGP INC,20.7700745579,5999497
GIBRALTAR INDS INC,31.1504538106,1374362
GIGAMON INC,42.1517484149,188628
GILDAN ACTIVEWEAR INC,31.2802467429,354377
GILEAD SCIENCES INC,81.0200349747,11265300
GLACIER BANCORP INC NEW,37.7601945592,2004942
GLADSTONE CAPITAL CORP,9.5095578297,20716
GLADSTONE COML CORP,22.2886534488,22747
GLADSTONE LD CORP,13.600084016,19044
GLATFELTER,19.4490784066,98308
GLAUKOS CORP,32.9967100055,113678
GLAXOSMITHKLINE PLC,40.6001057692,2569747
GLOBAL BLOOD THERAPEUTICS IN,31.0503343408,275617
GLOBAL BRASS & COPPR HLDGS I,33.7848357465,25692
GLOBAL EAGLE ENTMT INC,3.41774833949,108551
GLOBAL MED REIT INC,8.98333976185,80371
GLOBAL NET LEASE INC,21.8911157553,199533
GLOBAL PARTNERS LP,17.4000584342,944652
GLOBAL PMTS INC,95.029840338,2414852
GLOBAL X FDS,21.7862828691,748728
GLOBALSTAR INC,1.63005645793,4957497
GLOBANT S A,40.0654721381,69037
GLOBUS MED INC,29.7234284023,324256
GLOWPOINT INC,0.2348047766,29812
GLU MOBILE INC,3.76197929538,72834
GMS INC,35.4005506752,144913
GNC HLDGS INC,8.84233881493,122592
GODADDY INC,43.5100636027,3966025
GOGO INC,11.808675988,306893
GOL LINHAS AEREAS INTLG S A,21.1002260739,10616
GOLAR LNG LTD BERMUDA,22.6100428823,5849038
GOLAR LNG PARTNERS LP,23.2298624917,964233
GOLD FIELDS LTD NEW,4.30956840202,2947859
GOLD RESOURCE CORP,3.73844034892,15247
GOLD STD VENTURES CORP,1.61577976617,65603
GOLDCORP INC NEW,12.9601661159,2380988
GOLDEN MINERALS CO,0.478581232392,332232
GOLDEN OCEAN GROUP LTD,7.83954891681,40436
GOLDEN STAR RES LTD CDA,0.7691860644,292517
GOLDMAN SACHS BDC INC,22.8200059442,6483653
GOLDMAN SACHS ETF TR,37.4409618661,27934699
GOLDMAN SACHS GROUP INC,21.5263269091,170396
GOLDMAN SACHS MLP ENERGY REN,6.97935766251,16907
GOLUB CAP BDC INC,18.819300259,684882
GOODYEAR TIRE & RUBR CO,33.250469052,2125564
GOPRO INC,11.007900407,208850
GORMAN RUPP CO,32.5707933007,553195
GOVERNMENT PPTYS INCOME TR,18.7713022644,474128
GP STRATEGIES CORP,30.8641975309,6642
GPO AEROPORTUARIO DEL PAC SA,102.54114549,37975
GRACE W R & CO DEL NEW,72.1500850654,1340733
GRACO INC,123.691818262,396065
GRAHAM HLDGS CO,585.119880282,30739
GRAINGER W W INC,179.749192179,371679
GRAMERCY PPTY TR,30.2493754915,677733
GRAN TIERRA ENERGY INC,2.28433774972,72231
GRAND CANYON ED INC,90.8189990798,113016
GRANITE CONSTR INC,57.9501952056,922361
GRANITE PT MTG TR INC,18.7301986835,2741295
GRANITE REAL ESTATE INVT TR,40.470662578,354479
GRAPHIC PACKAGING HLDG CO,13.949833836,1713067
GRAY TELEVISION INC,15.7010225406,250748
GREAT AJAX CORP,14.1141141141,19980
GREAT LAKES DREDGE & DOCK CO,4.84233913465,35107
GREAT PANTHER SILVER LTD,1.24373559644,109348
GREAT PLAINS ENERGY INC,30.3001219354,2188044
GREAT SOUTHN BANCORP INC,55.6223692123,9978
GREAT WESTN BANCORP INC,41.2803201046,2034335
GREEN BANCORP INC,23.6476562172,47658
GREEN BRICK PARTNERS INC,9.88593155894,14465
GREEN DOT CORP,49.577322233,280592
GREEN PLAINS INC,20.1515020157,184552
GREENBRIER COS INC,48.1487953094,206028
GREENHILL & CO INC,16.5996217121,479529
GREENLIGHT CAPITAL RE LTD,21.6502335236,96350
GREIF INC,58.5358081733,125530
GRIDSUM HLDG INC,10.2969507739,15053
GRIFFON CORP,22.1999703918,5836224
GRIFOLS S A,21.8894409506,201467
GROUP 1 AUTOMOTIVE INC,72.4568995123,145590
GROUPE CGI INC,51.8682714104,359102
GROUPON INC,5.20015646403,4136414
GRUBHUB INC,52.6572403706,280987
GRUPO AEROPORTUARIO CTR NORT,44.3642379126,26598
GRUPO AEROPORTUARIO DEL SURE,190.81941649,110298
GRUPO AVAL ACCIONES Y VALORE,8.96913426342,453221
GRUPO FINANCIERO GALICIA S A,51.5399058504,408499
GRUPO FINANCIERO SANTANDER M,10.0902284754,2184787
GRUPO SUPERVIELLE S A,24.6903617339,1350689
GRUPO TELEVISA SA,24.6697312546,1489923
GS FIN CORP,16.1407470606,315289
GSV CAP CORP,5.40644912145,88043
GUARANTY BANCORP DEL,27.8007078269,843144
GUARANTY BANCSHARES INC TEX,32.0384461354,7491
GUESS INC,17.0314567535,322697
GUIDEWIRE SOFTWARE INC,77.8600567385,920716
GULF ISLAND FABRICATION INC,12.6983582959,58354
GULFPORT ENERGY CORP,14.3392316402,635041
GW PHARMACEUTICALS PLC,101.492783311,84942
H & E EQUIPMENT SERVICES INC,29.1989687959,216446
HABIT RESTAURANTS INC,13.0009670141,9307
HACKETT GROUP INC,15.198604182,73362
HAEMONETICS CORP,44.8668964334,128246
HAIN CELESTIAL GROUP INC,41.1497581194,1962952
HALCON RES CORP,6.7983529028,98112
HALLADOR ENERGY COMPANY,5.68032858516,11443
HALLIBURTON CO,46.0300136122,7197934
HALOZYME THERAPEUTICS INC,17.3699831078,445769
HALYARD HEALTH INC,45.0303063641,1617977
HAMILTON BEACH BRANDS HLDG C,33.0831769856,15990
HAMILTON LANE INC,26.8694831511,18013
HANCOCK HLDG CO,48.4498879336,478288
HANESBRANDS INC,24.6399722597,3322244
HANMI FINL CORP,30.9506095118,262095
HANNON ARMSTRONG SUST INFR C,24.3697759203,179936
HANOVER INS GROUP INC,96.9296379486,505315
HARDINGE INC,15.251442704,12130
HARLEY DAVIDSON INC,48.2101723053,1681782
HARMONIC INC,3.05245240377,349555
HARMONY GOLD MNG LTD,1.82928806378,1110268
HARRIS CORP DEL,131.678620098,625204
HARSCO CORP,20.9000563665,1394446
HARTE-HANKS INC,1.06367891079,14102
HARTFORD FINL SVCS GROUP INC,55.4303585181,2844849
HARVARD BIOSCIENCE INC,3.74702979346,21884
HASBRO INC,97.6701579238,1407134
HAVERTY FURNITURE INC,26.1491685361,155569
HAWAIIAN ELEC INDUSTRIES,33.3699450189,944143
HAWAIIAN HOLDINGS INC,37.5509836683,888765
HAWKINS INC,40.8052721856,22154
HAYNES INTERNATIONAL INC,35.9032809574,98264
HC2 HLDGS INC,5.25812619503,18828
HCA HEALTHCARE INC,79.5906472416,1592172
HCI GROUP INC,38.2624610369,34969
HCP INC,27.8300307313,10422590
HD SUPPLY HLDGS INC,36.0702528132,1278810
HDFC BANK LTD,96.3704061621,527745
HEALTH INS INNOVATIONS INC,14.5040176009,83632
HEALTHCARE RLTY TR,32.3402259367,579897
HEALTHCARE SVCS GRP INC,53.9699918342,1096035
HEALTHCARE TR AMER INC,29.7990464948,747138
HEALTHEQUITY INC,50.5807296812,369449
HEALTHSOUTH CORP,46.3509920754,350931
HEALTHSTREAM INC,23.3646623636,79479
HEARTLAND EXPRESS INC,25.0791210674,863866
HEARTLAND FINL USA INC,49.3925618736,37617
HECLA MNG CO,5.02007033321,1608344
HEICO CORP NEW,82.0711955213,274006
HEIDRICK & STRUGGLES INTL IN,21.139889083,85289
HELEN OF TROY CORP LTD,96.9037372297,76447
HELIX ENERGY SOLUTIONS GRP I,7.38967423203,1102349
HELMERICH & PAYNE INC,52.1088476335,930034
HEMISPHERE MEDIA GROUP INC,11.955827325,32871
HENRY JACK & ASSOC INC,102.789071974,714969
HERBALIFE LTD,67.8303096651,2221529
HERC HLDGS INC,49.1291951631,1015038
HERCULES CAPITAL INC,12.9015044583,116188
HERITAGE COMMERCE CORP,14.2204036271,39591
HERITAGE CRYSTAL CLEAN INC,21.7688236298,11714
HERITAGE FINL CORP WASH,29.499759356,970313
HERITAGE INS HLDGS INC,13.1969646981,18186
HERON THERAPEUTICS INC,16.1506036542,275903
HERSHA HOSPITALITY TR,18.6698108341,2151709
HERSHEY CO,109.169220834,1276019
HERTZ GLOBAL HLDGS INC,22.3604928826,1275598
HESKA CORP,88.0886534491,51346
HESS CORP,46.8899070832,3142382
HESS MIDSTREAM PARTNERS LP,21.9687699193,293371
HEWLETT PACKARD ENTERPRISE C,14.7100173238,14567284
HEXCEL CORP NEW,57.4213775119,379249
HFF INC,39.5591102417,621652
HI-CRUSH PARTNERS LP,9.49995256562,3594439
HIBBETT SPORTS INC,14.2466362109,144034
HIGHWOODS PPTYS INC,52.0891054474,646066
HILL ROM HLDGS INC,73.9999648074,397811
HILLENBRAND INC,38.8511498443,603560
HILLTOP HOLDINGS INC,25.9991778916,379512
HILTON GRAND VACATIONS INC,38.6299882126,3042222
HILTON WORLDWIDE HLDGS INC,69.449969156,13308890
HIMAX TECHNOLOGIES INC,10.929507174,320600
HMS HLDGS CORP,19.8602144778,1848117
HNI CORP,41.4669060008,132033
HOEGH LNG PARTNERS LP,18.5501767786,1966019
HOLLY ENERGY PARTNERS L P,33.4002391306,2126871
HOLLYFRONTIER CORP,35.9702338791,2349248
HOLLYSYS AUTOMATION TECHNOLO,21.6168556748,32891
HOLOGIC INC,36.6902673151,1510128
HOME BANCSHARES INC,25.2197686412,2519809
HOME DEPOT INC,163.559840197,5895995
HOMESTREET INC,26.9996468743,172743
HOMETRUST BANCSHARES INC,25.6381423592,8893
HONDA MOTOR LTD,29.5599100546,622600
HONEYWELL INTL INC,141.739973168,8054538
HOOKER FURNITURE CORP,47.8147691465,7299
HOPE BANCORP INC,17.7097410988,404749
HORACE MANN EDUCATORS CORP N,39.3537529451,74275
HORIZON BANCORP IND,29.198341396,11576
HORIZON GLOBAL CORP,17.6638670015,11549
HORIZON PHARMA PLC,12.679734103,908773
HORMEL FOODS CORP,32.1400615127,1297944
HORNBECK OFFSHORE SVCS INC N,4.02746346515,26071
HORTONWORKS INC,16.9500500088,169970
HOSPITALITY PPTYS TR,28.4902703676,977632
HOST HOTELS & RESORTS INC,18.4900158239,10360294
HOSTESS BRANDS INC,13.6586389699,314453
HOUGHTON MIFFLIN HARCOURT CO,12.0509229859,736956
HOULIHAN LOKEY INC,39.1291479508,229752
HOVNANIAN ENTERPRISES INC,1.93264679246,107107
HOWARD HUGHES CORP,117.934176274,150584
HP INC,19.959919074,12353507
HRG GROUP INC,15.6095266389,484704
HSBC HLDGS PLC,48.6797019479,1833639
HSN INC,39.0505962387,698965
HUANENG PWR INTL INC,24.3923461472,11602
HUB GROUP INC,42.9461705202,66432
HUBBELL INC,116.019712072,1258924
HUBSPOT INC,84.0498109485,243320
HUDBAY MINERALS INC,7.30836294767,572358
HUDSON GLOBAL INC,1.47964297647,20951
HUDSON PAC PPTYS INC,33.5300436541,5469125
HUDSON TECHNOLOGIES INC,7.82682273304,14182
HUGOTON RTY TR TEX,1.87149095446,11221
HUMANA INC,243.630691886,1852242
HUNT J B TRANS SVCS INC,111.07981791,543249
HUNTINGTON BANCSHARES INC,14.140932453,16142712
HUNTINGTON INGALLS INDS INC,226.439770786,925946
HUNTSMAN CORP,27.4199247676,5682656
HURCO COMPANIES INC,41.5995087881,13029
HURON CONSULTING GROUP INC,34.3148802513,25470
HUTTIG BLDG PRODS INC,7.08223587943,17085
HYATT HOTELS CORP,61.7910691004,613600
HYSTER YALE MATLS HANDLING I,76.4582033687,25648
IAC INTERACTIVECORP,117.580715142,799757
IAMGOLD CORP,6.10043649735,1424980
IBERIABANK CORP,82.1461381908,227497
ICF INTL INC,53.9446956294,61044
ICHOR HOLDINGS,26.8051326664,91960
ICICI BK LTD,8.55976599022,3858984
ICON PLC,113.88265243,56567
ICONIX BRAND GROUP INC,5.69048527028,167824
ICU MED INC,185.848403734,382925
IDACORP INC,87.9294016276,1042177
IDERA PHARMACEUTICALS INC,2.22558532894,11233
IDEX CORP,121.470492451,1154552
IDEXX LABS INC,155.489728894,621160
IDT CORP,14.0893363673,32081
IFRESH INC,12.0596003389,20067
IGNYTA INC,12.3520519155,162726
IHS MARKIT LTD,44.0798754773,3209696
II VI INC,41.149935512,1249844
IKANG HEALTHCARE GROUP INC,13.4800542069,4395012
ILG INC,26.7300966758,594461
ILLINOIS TOOL WKS INC,147.960214446,1707655
ILLUMINA INC,199.199662054,1576584
IMAX CORP,22.6500621214,618144
IMMERSION CORP,8.17265007854,43927
IMMUNOGEN INC,7.65372045299,131570
IMMUNOMEDICS INC,13.9801372607,921021
IMPAX LABORATORIES INC,20.3000559559,1994428
IMPERIAL OIL LTD,31.9392818916,256925
IMPERVA INC,43.4026333776,276527
IMPINJ INC,41.6007687534,49951
INC RESH HLDGS INC,52.3002813715,580016
INCYTE CORP,116.739774515,1777055
INDEPENDENCE CONTRACT DRIL I,3.8026507529,72055
INDEPENDENCE HLDG CO NEW,25.2407216977,10697
INDEPENDENCE RLTY TR INC,10.1711128438,401431
INDEPENDENT BANK CORP MASS,74.6506258355,905190
INDEPENDENT BANK CORP MICH,22.6600152194,35481
INDEPENDENT BK GROUP INC,60.2995650105,706224
INDEXIQ ETF TR,30.8157776782,17848
INFINERA CORPORATION,8.87116655645,511094
INFINITY PHARMACEUTICALS INC,1.33073459238,74395
